LatLon,carrerA,carrerB,lat,lon,trobat
"(41.39821,2.18931)",Pamplona,Sancho de Avila,41.39821,2.18931,True
"(41.39906,2.18819)",Pamplona,Tanger,41.39906,2.18819,True
"(41.41622,2.20669)",Paraguai,Pere IV,41.41622,2.20669,True
"(41.41634,2.20685)",Paraguai,Pius XII,41.41634,2.20685,True
"(41.41692,2.2073)",Paraguai,Puigcerda,41.41692,2.2073,True
"(41.41718,2.20796)",Paraguai,Segle XX,41.41718,2.20796,True
"(41.4279,2.19394)",Pare Manyanet,Riera d'Horta,41.4279,2.19394,True
"(41.42788,2.19243)",Pare Manyanet,Santa Coloma,41.42788,2.19243,True
"(41.37544,2.16138)",Parlament,Pere IV,41.37544,2.16138,True
"(41.37568,2.16169)",Parlament,Pius XII,41.37568,2.16169,True
"(41.37587,2.16199)",Parlament,Segle XX,41.37587,2.16199,True
"(41.37609,2.16207)",Parlament,Viladomat,41.37609,2.16207,True
"(41.38449,2.11646)",Pascual i Vila,Segle XX,41.38449,2.11646,True
"(41.3935699,2.14255)",Pau Casals,Sant Nicolau,41.3935699,2.14255,True
"(41.38209,2.18434)",Pau Vila,Sota Muralla,41.38209,2.18434,True
"(41.39567,2.10329)",Pearson,Segle XX,41.39567,2.10329,True
"(41.42442,2.16794)",Pedrell,Segle XX,41.42442,2.16794,True
"(41.43237,2.17856)",Piferrer,Segle XX,41.43237,2.17856,True
"(41.4180599,2.13919)",Piferrer,Vall d'Hebron,41.4180599,2.13919,True
"(41.42232,2.18319)",Pinar del Rio,Pius XII,41.42232,2.18319,True
"(41.4224,2.18242)",Pinar del Rio,Segle XX,41.4224,2.18242,True
"(41.43539,2.17871)",Pintor Alsamora,Segle XX,41.43539,2.17871,True
"(41.42793,2.17895)",Portal de la Pau,Riera d'Horta,41.42793,2.17895,True
"(41.38525,2.1804199)",Princesa,Segle XX,41.38525,2.1804199,True
"(41.41184,2.21417)",Puigcerda,Pujades,41.41184,2.21417,True
"(41.37717,2.17626)",Rambla,Santa Madrona,41.37717,2.17626,True
"(41.42363,2.15312)",Ramon Rocafull,Siguenza,41.42363,2.15312,True
"(41.37706,2.14408)",Rector Triado,Sant Nicolau,41.37706,2.14408,True
"(41.3775199,2.14353)",Rector Triado,Segle XX,41.3775199,2.14353,True
"(41.39996,2.1575)",Rius i Taulet,Segle XX,41.39996,2.1575,True
"(41.40244,2.19496)",Roc Boronat,Sancho de Avila,41.40244,2.19496,True
"(41.40147,2.1964)",Roc Boronat,Segle XX,41.40147,2.1964,True
"(41.40329,2.19385)",Roc Boronat,Tanger,41.40329,2.19385,True
"(41.41142,2.18169)",Rogent,Rossello,41.41142,2.18169,True
"(41.4089,2.18579)",Rogent,Segle XX,41.4089,2.18579,True
"(41.44784,2.18722)",S'Agaro,Segle XX,41.44784,2.18722,True
"(41.38594,2.1243)",Sabino Arana,Sant Salvador,41.38594,2.1243,True
"(41.38534,2.1255099)",Sabino Arana,Segle XX,41.38534,2.1255099,True
"(41.40351,2.17319)",Sagrada Familia,Sardenya,41.40351,2.17319,True
"(41.41387,2.15607)",Sagrada Familia,Segle XX,41.41387,2.15607,True
"(41.40265,2.17205)",Sagrada Familia,Sicilia,41.40265,2.17205,True
"(41.40074,2.19043)",Sancho de Avila,Tanger,41.40074,2.19043,True
"(41.39906,2.19046)",Sancho de Avila,Alaba,41.39906,2.19046,True
"(41.40681,2.1337799)",Sant Gervasi,Sant Joan,41.40681,2.1337799,True
"(41.41024,2.13716)",Sant Gervasi,Tibidabo,41.41024,2.13716,True
"(41.40448,2.13919)",Sant Gervasi de Cassoles,Segle XX,41.40448,2.13919,True
"(41.41024,2.13716)",Sant Gervasi de Cassoles,Tibidabo,41.41024,2.13716,True
"(41.40572,2.16071)",Sant Lluis,Torrent de les Flors,41.40572,2.16071,True
"(41.40641,2.15238)",Sant Salvador,Torrent de l'Olla,41.40641,2.15238,True
"(41.40911,2.15733)",Sant Salvador,Torrent de les Flors,41.40911,2.15733,True
"(41.39516,2.14653)",Santalo,Segle XX,41.39516,2.14653,True
"(41.3999,2.18932)",Tanger,Alaba,41.3999,2.18932,True
"(41.43533,2.17203)",Urrutia,Verdum,41.43533,2.17203,True
"(41.41666,2.17719)",Volart,Alaba,41.41666,2.17719,True
