NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2014S005144,6,Gràcia,61-6-28,Vallcarca i els Penitents,701267,Dalt (Besòs),000950000,Divendres,5,Laboral,2014,7,Juliol,11,15,Tarda,Desconegut,0,1,0,1,1,"4585470,19","427969,12",20140711,11/07/2014,"427969,12/4585470,19",41.4175589429,2.13806622572,"41.4175589429, 2.13806622572","(41.4175589429, 2.13806622572)",False,Laboral,,2000.0,"[(41.41763, 2.1383899)]",Caiguda (dues rodes),No hi ha causa mediata
2014S009550,6,Gràcia,61-6-28,Vallcarca i els Penitents,701267,Dalt (Besòs),000950000,Dijous,4,Laboral,2014,12,Desembre,25,15,Tarda,Desconegut,0,1,0,1,2,"4585470,19","427969,12",20141225,25/12/2014,"427969,12/4585470,19",41.4175589429,2.13806622572,"41.4175589429, 2.13806622572","(41.4175589429, 2.13806622572)",False,Festiu,,2000.0,"[(41.41763, 2.1383899)]",Abast,No hi ha causa mediata
2014S008813,6,Gràcia,61-6-28,Vallcarca i els Penitents,148409,Sant Cugat,000000000,Diumenge,7,Laboral,2014,11,Novembre,30,7,Matí,Desconegut,0,1,0,1,2,"4585678,04","428109,99",20141130,30/11/2014,"428109,99/4585678,04",41.4194435726,2.13972701362,"41.4194435726, 2.13972701362","(41.4194435726, 2.13972701362)",True,Festiu,,2000.0,[],Col.lisió lateral,Alcoholèmia
2014S003804,6,Gràcia,61-6-28,Vallcarca i els Penitents,352507,Vall d'Hebron,0059 0063,Divendres,5,Laboral,2014,5,Maig,23,16,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4585885,90","428176,90",20140523,23/05/2014,"428176,90/4585885,90",41.4213216606,2.14050292212,"41.4213216606, 2.14050292212","(41.4213216606, 2.14050292212)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S002203,6,Gràcia,61-6-30,la Salut,229908,Mare de Déu del Coll,0004 0004,Dimecres,3,Laboral,2014,3,Març,26,7,Matí,Desconegut,0,1,0,1,2,"4584622,40","429094,09",20140326,26/03/2014,"429094,09/4584622,40",41.4100232923,2.15162574391,"41.4100232923, 2.15162574391","(41.4100232923, 2.15162574391)",False,Laboral,Parc Güell,411.313528182,[],Abast,No hi ha causa mediata
2014S001307,6,Gràcia,61-6-30,la Salut,344000,Dalt,0001 0001,Divendres,5,Laboral,2014,2,Febrer,21,15,Tarda,Desconegut,0,1,0,1,1,"4584611,01","429114,54",20140221,21/02/2014,"429114,54/4584611,01",41.4099225108,2.15187173242,"41.4099225108, 2.15187173242","(41.4099225108, 2.15187173242)",True,Laboral,Parc Güell,416.914831983,[],Abast,No hi ha causa mediata
2014S007543,6,Gràcia,61-6-30,la Salut,344000,Dalt,0009 0009,Dissabte,6,Laboral,2014,10,Octubre,18,17,Tarda,Desconegut,0,0,0,0,2,"4584634,71","429152,88",20141018,18/10/2014,"429152,88/4584634,71",41.4101393477,2.15232763874,"41.4101393477, 2.15232763874","(41.4101393477, 2.15232763874)",False,Festiu,Parc Güell,386.091815557,[],Col.lisió lateral,No hi ha causa mediata
2014S002503,6,Gràcia,61-6-30,la Salut,344000,Dalt,0015 0015,Divendres,5,Laboral,2014,4,Abril,4,16,Tarda,Desconegut,0,1,0,1,2,"4584648,85","429180,84",20140404,04/04/2014,"429180,84/4584648,85",41.4102691652,2.15266048487,"41.4102691652, 2.15266048487","(41.4102691652, 2.15266048487)",True,Laboral,Parc Güell,368.619120129,[],Abast,No hi ha causa mediata
2014S008136,6,Gràcia,61-6-29,el Coll,320307,Santuari,0014 0014,Dijous,4,Laboral,2014,11,Novembre,6,14,Tarda,Desconegut,0,1,0,1,1,"4585960,08","429087,10",20141106,06/11/2014,"429087,10/4585960,08",41.4220706193,2.15138530816,"41.4220706193, 2.15138530816","(41.4220706193, 2.15138530816)",False,Laboral,,2000.0,"[(41.42167, 2.15122), (41.42171, 2.15106)]",Caiguda interior vehicle,No hi ha causa mediata
2014S001105,6,Gràcia,61-6-30,la Salut,344000,Dalt,0031 0031,Dijous,4,Laboral,2014,2,Febrer,13,9,Matí,Desconegut,0,1,0,1,2,"4584703,77","429298,32",20140213,13/02/2014,"429298,32/4584703,77",41.4107741508,2.15405954953,"41.4107741508, 2.15405954953","(41.4107741508, 2.15405954953)",False,Laboral,Parc Güell,323.61953023,[],Caiguda (dues rodes),No hi ha causa mediata
2014S001388,6,Gràcia,61-6-30,la Salut,312207,Sanllehy,9999 9999,Dimarts,2,Laboral,2014,2,Febrer,25,8,Matí,Desconegut,0,1,0,1,2,"4585225,35","429990,40",20140225,25/02/2014,"429990,40/4585225,35",41.4155324076,2.16227902855,"41.4155324076, 2.16227902855","(41.4155324076, 2.16227902855)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S002379,6,Gràcia,61-6-30,la Salut,112004,Escorial,0194 0196,Dimarts,2,Laboral,2014,4,Abril,1,9,Matí,Desconegut,0,1,0,1,2,"4584975,04","429679,30",20140401,01/04/2014,"429679,30/4584975,04",41.413250799,2.15858594708,"41.413250799, 2.15858594708","(41.413250799, 2.15858594708)",False,Laboral,Parc Güell,467.937414129,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S006035,6,Gràcia,61-6-30,la Salut,344000,Dalt,0121 0123,Dimarts,2,Laboral,2014,8,Agost,19,6,Matí,Desconegut,0,1,0,1,1,"4585072,78","429803,80",20140819,19/08/2014,"429803,80/4585072,78",41.4141419899,2.16006414304,"41.4141419899, 2.16006414304","(41.4141419899, 2.16006414304)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2014S007642,6,Gràcia,62-6-31,la Vila de Gràcia,112004,Escorial,0041 0041,Dimarts,2,Laboral,2014,10,Octubre,21,19,Tarda,Desconegut,0,1,0,1,2,"4584572,08","429942,51",20141021,21/10/2014,"429942,51/4584572,08",41.4096444758,2.16178168832,"41.4096444758, 2.16178168832","(41.4096444758, 2.16178168832)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S005803,6,Gràcia,61-6-30,la Salut,344000,Dalt,0093 0095,Dijous,4,Laboral,2014,8,Agost,7,14,Tarda,Desconegut,0,2,0,2,1,"4584942,23","429645,67",20140807,07/08/2014,"429645,67/4584942,23",41.4129523486,2.15818740822,"41.4129523486, 2.15818740822","(41.4129523486, 2.15818740822)",False,Laboral,Parc Güell,438.741863888,[],Atropellament,No hi ha causa mediata
2014S001864,6,Gràcia,61-6-30,la Salut,344000,Dalt,0085 0085,Dijous,4,Laboral,2014,3,Març,13,16,Tarda,Desconegut,0,1,0,1,2,"4584904,30","429600,57",20140313,13/03/2014,"429600,57/4584904,30",41.4126067784,2.15765224131,"41.4126067784, 2.15765224131","(41.4126067784, 2.15765224131)",False,Laboral,Parc Güell,403.159255238,[],Col.lisió lateral,No hi ha causa mediata
2014S008796,6,Gràcia,62-6-31,la Vila de Gràcia,344000,Dalt,0032 0032,Dissabte,6,Laboral,2014,11,Novembre,29,1,Nit,Desconegut,0,2,0,2,2,"4584679,46","429323,40",20141129,29/11/2014,"429323,40/4584679,46",41.4105574058,2.15436243805,"41.4105574058, 2.15436243805","(41.4105574058, 2.15436243805)",True,Festiu,Parc Güell,354.124241736,"[(41.41035, 2.15488)]",Col.lisió lateral,No hi ha causa mediata
2014S004447,6,Gràcia,62-6-31,la Vila de Gràcia,112004,Escorial,0171 0171,Dimarts,2,Laboral,2014,6,Juny,17,7,Matí,Desconegut,0,2,0,2,5,"4584870,46","429734,97",20140617,17/06/2014,"429734,97/4584870,46",41.4123137558,2.15926413661,"41.4123137558, 2.15926413661","(41.4123137558, 2.15926413661)",True,Laboral,,2000.0,"[(41.41273, 2.15904)]",Xoc contra element estàtic,No hi ha causa mediata
2014S000907,6,Gràcia,62-6-31,la Vila de Gràcia,328309,Sors,0033 0035,Dijous,4,Laboral,2014,2,Febrer,6,12,Matí,Desconegut,0,1,0,1,2,"4584772,18","429721,77",20140206,06/02/2014,"429721,77/4584772,18",41.411427431,2.15911762758,"41.411427431, 2.15911762758","(41.411427431, 2.15911762758)",False,Laboral,,2000.0,"[(41.41116, 2.15926)]",Caiguda (dues rodes),No hi ha causa mediata
2014S006073,6,Gràcia,62-6-31,la Vila de Gràcia,148307,Gràcia,0117 0117,Dijous,4,Laboral,2014,8,Agost,21,2,Nit,Desconegut,0,0,0,0,1,"4583390,95","429725,58",20140821,21/08/2014,"429725,58/4583390,95",41.3989875347,2.15932358009,"41.3989875347, 2.15932358009","(41.3989875347, 2.15932358009)",False,Laboral,Casa Mila,458.135139299,[],Xoc contra element estàtic,Alcoholèmia
2014S009413,6,Gràcia,62-6-31,la Vila de Gràcia,208001,Torrent de l'Olla,0175 0175,Dissabte,6,Laboral,2014,12,Desembre,20,23,Nit,Desconegut,0,0,0,0,3,"4584268,61","429374,24",20141220,20/12/2014,"429374,24/4584268,61",41.4068615065,2.15501861897,"41.4068615065, 2.15501861897","(41.4068615065, 2.15501861897)",False,Festiu,,2000.0,[],Col.lisió frontal,Alcoholèmia
2014S004670,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0208 0208,Dimecres,3,Laboral,2014,6,Juny,25,0,Nit,Desconegut,0,2,0,2,2,"4584145,74","429215,10",20140625,25/06/2014,"429215,10/4584145,74",41.4057408661,2.15312920432,"41.4057408661, 2.15312920432","(41.4057408661, 2.15312920432)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S001858,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0077 0077,Dijous,4,Laboral,2014,3,Març,13,13,Matí,Desconegut,0,1,0,1,3,"4583739,26","429446,19",20140313,13/03/2014,"429446,19/4583739,26",41.4021001679,2.15594105751,"41.4021001679, 2.15594105751","(41.4021001679, 2.15594105751)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2014S003070,6,Gràcia,62-6-31,la Vila de Gràcia,344101,Gràcia,0107 0109,Dissabte,6,Laboral,2014,4,Abril,26,14,Tarda,Desconegut,0,1,0,1,2,"4583602,83","429369,22",20140426,26/04/2014,"429369,22/4583602,83",41.4008646356,2.15503625327,"41.4008646356, 2.15503625327","(41.4008646356, 2.15503625327)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2014S006918,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0023 0023,Divendres,5,Laboral,2014,9,Setembre,26,16,Tarda,Desconegut,0,1,0,1,3,"4583554,32","429608,61",20140926,26/09/2014,"429608,61/4583554,32",41.4004487176,2.15790544544,"41.4004487176, 2.15790544544","(41.4004487176, 2.15790544544)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S006607,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0072 0072,Dilluns,1,Laboral,2014,9,Setembre,15,11,Matí,Desconegut,0,1,0,1,2,"4583692,99","429511,54",20140915,15/09/2014,"429511,54/4583692,99",41.4016891632,2.15672816805,"41.4016891632, 2.15672816805","(41.4016891632, 2.15672816805)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S000976,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0072 0072,Divendres,5,Laboral,2014,2,Febrer,7,22,Nit,Desconegut,0,1,0,1,2,"4583692,99","429511,54",20140207,07/02/2014,"429511,54/4583692,99",41.4016891632,2.15672816805,"41.4016891632, 2.15672816805","(41.4016891632, 2.15672816805)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S002929,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0113 0113,Dilluns,1,Laboral,2014,4,Abril,21,23,Nit,Desconegut,0,0,0,0,4,"4583868,37","429333,67",20140421,21/04/2014,"429333,67/4583868,37",41.4032531312,2.15458001106,"41.4032531312, 2.15458001106","(41.4032531312, 2.15458001106)",True,Laboral,,2000.0,[],Xoc contra element estàtic,Alcoholèmia
2014S001292,6,Gràcia,62-6-31,la Vila de Gràcia,338506,Tordera,0040 0040,Divendres,5,Laboral,2014,2,Febrer,21,10,Matí,Desconegut,0,2,0,2,2,"4583876,68","430001,67",20140221,21/02/2014,"430001,67/4583876,68",41.4033864147,2.16256987758,"41.4033864147, 2.16256987758","(41.4033864147, 2.16256987758)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S006005,6,Gràcia,62-6-31,la Vila de Gràcia,365305,Mare Déu dels Desemparats,0001 0001,Diumenge,7,Laboral,2014,8,Agost,17,9,Matí,Desconegut,0,1,0,1,1,"4583843,61","429847,22",20140817,17/08/2014,"429847,22/4583843,61",41.4030751028,2.1607261262,"41.4030751028, 2.1607261262","(41.4030751028, 2.1607261262)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2014S002572,6,Gràcia,62-6-31,la Vila de Gràcia,216600,Montmany,0026 0026,Dilluns,1,Laboral,2014,4,Abril,7,9,Matí,Desconegut,0,1,0,1,2,"4584181,62","429902,95",20140407,07/04/2014,"429902,95/4584181,62",41.4061242972,2.16135363937,"41.4061242972, 2.16135363937","(41.4061242972, 2.16135363937)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S007904,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,297001,Sant Antoni Maria Claret,0020 0020,Dijous,4,Laboral,2014,10,Octubre,30,10,Matí,Desconegut,0,1,0,1,2,"4584112,57","430263,00",20141030,30/10/2014,"430263,00/4584112,57",41.4055337036,2.16566882173,"41.4055337036, 2.16566882173","(41.4055337036, 2.16566882173)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S001457,6,Gràcia,62-6-31,la Vila de Gràcia,112004,Escorial,0017 0017,Dimecres,3,Laboral,2014,2,Febrer,26,19,Tarda,Desconegut,0,3,0,3,1,"4584441,20","430034,20",20140226,26/02/2014,"430034,20/4584441,20",41.408473674,2.16289375354,"41.408473674, 2.16289375354","(41.408473674, 2.16289375354)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S007010,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0132 0132,Dimarts,2,Laboral,2014,9,Setembre,30,17,Tarda,Desconegut,0,2,0,2,2,"4583845,89","430504,78",20140930,30/09/2014,"430504,78/4583845,89",41.4031527469,2.16859179602,"41.4031527469, 2.16859179602","(41.4031527469, 2.16859179602)",True,Laboral,Sagrada familia,485.359018282,"[(41.40355, 2.16863)]",Col.lisió fronto-lateral,No hi ha causa mediata
2014S000282,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0138 0138,Dilluns,1,Laboral,2014,1,Gener,13,18,Tarda,Desconegut,0,1,0,1,1,"4583869,48","430481,80",20140113,13/01/2014,"430481,80/4583869,48",41.4033632271,2.16831419262,"41.4033632271, 2.16831419262","(41.4033632271, 2.16831419262)",True,Laboral,,2000.0,"[(41.40355, 2.16863)]",Caiguda interior vehicle,No hi ha causa mediata
2014S004995,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,90502,Còrsega,0471 0477,Dilluns,1,Laboral,2014,7,Juliol,7,10,Matí,Desconegut,0,2,0,2,1,"4584042,18","430536,72",20140707,07/07/2014,"430536,72/4584042,18",41.4049234236,2.16895134639,"41.4049234236, 2.16895134639","(41.4049234236, 2.16895134639)",True,Laboral,Sagrada familia,476.451455281,"[(41.40525, 2.16867)]",Caiguda (dues rodes),No hi ha causa mediata
2014S003761,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,286504,Roger de Flor,0241B0241B,Dijous,4,Laboral,2014,5,Maig,22,15,Tarda,Desconegut,0,1,0,1,2,"4583995,75","430485,42",20140522,22/05/2014,"430485,42/4583995,75",41.4045008104,2.16834299498,"41.4045008104, 2.16834299498","(41.4045008104, 2.16834299498)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S000617,6,Gràcia,62-6-31,la Vila de Gràcia,109203,Encarnació,0037 0037,Diumenge,7,Laboral,2014,1,Gener,26,21,Tarda,Desconegut,0,0,0,0,1,"4584382,89","429837,87",20140126,26/01/2014,"429837,87/4584382,89",41.4079313845,2.16055176379,"41.4079313845, 2.16055176379","(41.4079313845, 2.16055176379)",False,Festiu,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2014S005384,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,297001,Sant Antoni Maria Claret,0013 0013,Diumenge,7,Laboral,2014,7,Juliol,20,22,Nit,Desconegut,0,2,0,2,2,"4584084,55","430191,63",20140720,20/07/2014,"430191,63/4584084,55",41.405275143,2.16481827208,"41.405275143, 2.16481827208","(41.405275143, 2.16481827208)",False,Festiu,,2000.0,"[(41.40566, 2.1646899)]",Col.lisió fronto-lateral,No hi ha causa mediata
2014S002367,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,297001,Sant Antoni Maria Claret,0015 0015,Dilluns,1,Laboral,2014,3,Març,31,16,Tarda,Desconegut,0,2,0,2,2,"4584129,51","430248,64",20140331,31/03/2014,"430248,64/4584129,51",41.4056850303,2.16549508437,"41.4056850303, 2.16549508437","(41.4056850303, 2.16549508437)",True,Laboral,,2000.0,"[(41.40595, 2.16517), (41.40595, 2.16517)]",Col.lisió fronto-lateral,No hi ha causa mediata
2014S005646,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0379 0379,Dijous,4,Laboral,2014,7,Juliol,31,11,Matí,Desconegut,0,1,0,1,2,"4583629,71","430114,64",20140731,31/07/2014,"430114,64/4583629,71",41.4011718712,2.16394977634,"41.4011718712, 2.16394977634","(41.4011718712, 2.16394977634)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S001098,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0379 0379,Dimecres,3,Laboral,2014,2,Febrer,12,15,Tarda,Desconegut,0,1,0,1,2,"4583629,71","430114,64",20140212,12/02/2014,"430114,64/4583629,71",41.4011718712,2.16394977634,"41.4011718712, 2.16394977634","(41.4011718712, 2.16394977634)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S004912,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0393 0393,Divendres,5,Laboral,2014,7,Juliol,4,8,Matí,Desconegut,0,1,0,1,2,"4583678,89","430164,73",20140704,04/07/2014,"430164,73/4583678,89",41.4016191705,2.16454327691,"41.4016191705, 2.16454327691","(41.4016191705, 2.16454327691)",True,Laboral,,2000.0,"[(41.40181, 2.16416)]",Caiguda (dues rodes),No hi ha causa mediata
2014S008860,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,356304,Ventalló,0001 0003,Dilluns,1,Laboral,2014,12,Desembre,1,16,Tarda,Desconegut,0,4,0,4,2,"4584483,41","430426,23",20141201,01/12/2014,"430426,23/4584483,41",41.4088878722,2.16757887013,"41.4088878722, 2.16757887013","(41.4088878722, 2.16757887013)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S001561,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,344101,Gràcia,0285B0285B,Dissabte,6,Laboral,2014,3,Març,1,19,Tarda,Desconegut,0,1,0,1,2,"4584306,41","430228,77",20140301,01/03/2014,"430228,77/4584306,41",41.4072765812,2.16523699041,"41.4072765812, 2.16523699041","(41.4072765812, 2.16523699041)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2014S004832,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,112004,Escorial,0024 0024,Dimarts,2,Laboral,2014,7,Juliol,1,14,Tarda,Desconegut,0,1,0,1,2,"4584431,02","430068,35",20140701,01/07/2014,"430068,35/4584431,02",41.4083849583,2.16330347604,"41.4083849583, 2.16330347604","(41.4083849583, 2.16330347604)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S003883,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,228803,Nogués,0037 0037,Dilluns,1,Laboral,2014,5,Maig,26,18,Tarda,Desconegut,0,1,0,1,2,"4584620,28","430379,73",20140526,26/05/2014,"430379,73/4584620,28",41.4101165852,2.16700682633,"41.4101165852, 2.16700682633","(41.4101165852, 2.16700682633)",True,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S009549,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,289105,Rosselló,0415B0415B,Dijous,4,Laboral,2014,12,Desembre,25,16,Tarda,Desconegut,0,1,0,1,2,"4584177,96","430863,31",20141225,25/12/2014,"430863,31/4584177,96",41.4061745014,2.1728427207,"41.4061745014, 2.1728427207","(41.4061745014, 2.1728427207)",False,Festiu,Sagrada familia,314.065184581,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S002763,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,90502,Còrsega,0511 0511,Dissabte,6,Laboral,2014,4,Abril,12,20,Tarda,Desconegut,0,2,0,2,2,"4584211,52","430709,76",20140412,12/04/2014,"430709,76/4584211,52",41.4064635442,2.17100197729,"41.4064635442, 2.17100197729","(41.4064635442, 2.17100197729)",False,Festiu,Sagrada familia,425.468758189,[],Abast,No hi ha causa mediata
2014S004345,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,356304,Ventalló,0041 0041,Divendres,5,Laboral,2014,6,Juny,13,8,Matí,Desconegut,0,1,0,1,2,"4584587,06","430339,76",20140613,13/06/2014,"430339,76/4584587,06",41.4098139215,2.16653246572,"41.4098139215, 2.16653246572","(41.4098139215, 2.16653246572)",False,Laboral,,2000.0,[],Col.lisió frontal,No hi ha causa mediata
2014S000700,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,321605,Secretari Coloma,0067 0069,Dimecres,3,Laboral,2014,1,Gener,29,21,Tarda,Desconegut,0,1,0,1,3,"4584761,70","430120,45",20140129,29/01/2014,"430120,45/4584761,70",41.4113678033,2.1638885748,"41.4113678033, 2.1638885748","(41.4113678033, 2.1638885748)",True,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S002398,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya,0393 0395,Dimarts,2,Laboral,2014,4,Abril,1,13,Matí,Desconegut,0,1,0,1,2,"4584481,85","430580,33",20140401,01/04/2014,"430580,33/4584481,85",41.4088871453,2.16942260537,"41.4088871453, 2.16942260537","(41.4088871453, 2.16942260537)",False,Laboral,,2000.0,"[(41.4084999, 2.16924)]",Col.lisió lateral,No hi ha causa mediata
2014S003086,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya,0403 0403,Diumenge,7,Laboral,2014,4,Abril,27,11,Matí,Desconegut,0,0,0,0,1,"4584512,51","430551,35",20140427,27/04/2014,"430551,35/4584512,51",41.4091607858,2.16907238801,"41.4091607858, 2.16907238801","(41.4091607858, 2.16907238801)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2014S007183,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,225500,Nàpols,0342 0342,Dilluns,1,Laboral,2014,10,Octubre,6,8,Matí,Desconegut,0,1,0,1,2,"4584270,28","430444,14",20141006,06/10/2014,"430444,14/4584270,28",41.4069698356,2.16781763036,"41.4069698356, 2.16781763036","(41.4069698356, 2.16781763036)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S004829,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,76807,Sardenya,0347 0347,Dimarts,2,Laboral,2014,7,Juliol,1,16,Tarda,Desconegut,0,1,0,1,2,"4584253,98","430800,58",20140701,01/07/2014,"430800,58/4584253,98",41.4068537901,2.17208359667,"41.4068537901, 2.17208359667","(41.4068537901, 2.17208359667)",False,Laboral,Sagrada familia,409.693586657,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S007596,7,Horta-Guinardó,71-7-38,la Teixonera,701268,Dalt (Llobregat),001060000,Dilluns,1,Laboral,2014,10,Octubre,20,13,Matí,Desconegut,0,1,0,1,1,"4586453,46","428432,21",20141020,20/10/2014,"428432,21/4586453,46",41.4264562092,2.14349067994,"41.4264562092, 2.14349067994","(41.4264562092, 2.14349067994)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S006342,7,Horta-Guinardó,71-7-38,la Teixonera,41700,Besòs,0019X0019X,Dilluns,1,Laboral,2014,9,Setembre,1,20,Tarda,Desconegut,0,1,0,1,1,"4586146,96","428811,96",20140901,01/09/2014,"428811,96/4586146,96",41.4237294369,2.14807105625,"41.4237294369, 2.14807105625","(41.4237294369, 2.14807105625)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2014S006424,7,Horta-Guinardó,71-7-38,la Teixonera,120603,Fastenrath,0105 0105,Dissabte,6,Laboral,2014,9,Setembre,6,15,Tarda,Desconegut,0,2,0,2,2,"4586281,16","428946,08",20140906,06/09/2014,"428946,08/4586281,16",41.424949993,2.14966017188,"41.424949993, 2.14966017188","(41.424949993, 2.14966017188)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S006269,7,Horta-Guinardó,71-7-38,la Teixonera,352507,Vall d'Hebron,0120X0120X,Diumenge,7,Laboral,2014,8,Agost,31,13,Matí,Desconegut,0,2,0,2,2,"4586313,41","428384,90",20140831,31/08/2014,"428384,90/4586313,41",41.425190624,2.14294113204,"41.425190624, 2.14294113204","(41.425190624, 2.14294113204)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2014S003018,7,Horta-Guinardó,71-7-38,la Teixonera,230000,Mare de Déu del Coll,0127 0127,Dijous,4,Laboral,2014,4,Abril,24,20,Tarda,Desconegut,0,1,0,1,2,"4586140,16","429107,54",20140424,24/04/2014,"429107,54/4586140,16",41.4236943291,2.1516087767,"41.4236943291, 2.1516087767","(41.4236943291, 2.1516087767)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S005989,7,Horta-Guinardó,71-7-38,la Teixonera,318305,Santa Rosalia,0125 0127,Dissabte,6,Laboral,2014,8,Agost,16,7,Matí,Desconegut,0,0,0,0,6,"4586406,70","429051,61",20140816,16/08/2014,"429051,61/4586406,70",41.4260900059,2.15090824118,"41.4260900059, 2.15090824118","(41.4260900059, 2.15090824118)",False,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S002410,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,141400,Garriguella,0003 0003,Dimarts,2,Laboral,2014,4,Abril,1,19,Tarda,Desconegut,0,0,0,0,2,"4586183,84","427699,87",20140401,01/04/2014,"427699,87/4586183,84",41.4239622864,2.134759371,"41.4239622864, 2.134759371","(41.4239622864, 2.134759371)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
