NumeroDexpedient,CodiDistricte,NomDistricte,CodiBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2015S006327,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputació,0026 0026,Divendres,Dv,Laboral,2015,8,Agost,21,8,Matí,No és causa del  vianant,0,2,0,2,"4581290,96","429099,22",20150821,21/08/2015,"429099,22/4581290,96",41.3800186964,2.15207716696,"41.3800186964, 2.15207716696","(41.3800186964, 2.15207716696)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S008612,2,Eixample,9,la Nova Esquerra de l'Eixample,114000,Espanya,0010 0010,Diumenge,Dg,Laboral,2015,11,Novembre,15,1,Nit,No és causa del  vianant,0,2,0,2,"4581018,40","428963,19",20151115,15/11/2015,"428963,19/4581018,40",41.3775518451,2.15048246303,"41.3775518451, 2.15048246303","(41.3775518451, 2.15048246303)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S009120,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0435 0435,Dimarts,Dm,Laboral,2015,12,Desembre,1,13,Matí,No és causa del  vianant,0,1,0,1,"4583056,17","429099,90",20151201,01/12/2015,"429099,90/4583056,17",41.3959173701,2.15187870044,"41.3959173701, 2.15187870044","(41.3959173701, 2.15187870044)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S001050,2,Eixample,8,l'Antiga Esquerra de l'Eixample,209300,Valeri Serra,0001 0001,Dimecres,Dc,Laboral,2015,2,Febrer,11,0,Nit,Desobeir el senyal del semàfor,1,0,0,1,"4581979,47","429951,15",20150211,11/02/2015,"429951,15/4581979,47",41.3862945001,2.16218499722,"41.3862945001, 2.16218499722","(41.3862945001, 2.16218499722)",False,Laboral,,2000.0,"[(41.38646, 2.16184)]",Atropellament,No hi ha causa mediata
2015S007388,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0411 0411,Divendres,Dv,Laboral,2015,10,Octubre,2,13,Matí,No és causa del  vianant,0,1,0,2,"4581209,41","429175,37",20151002,02/10/2015,"429175,37/4581209,41",41.3792909101,2.15299730166,"41.3792909101, 2.15299730166","(41.3792909101, 2.15299730166)",True,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S001353,2,Eixample,9,la Nova Esquerra de l'Eixample,184402,Llança,0000 0000,Dissabte,Ds,Laboral,2015,2,Febrer,21,14,Tarda,No és causa del  vianant,0,1,0,2,"4581155,95","429001,84",20150221,21/02/2015,"429001,84/4581155,95",41.3787941215,2.1509285104,"41.3787941215, 2.1509285104","(41.3787941215, 2.1509285104)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S006286,2,Eixample,9,la Nova Esquerra de l'Eixample,184402,Llança,0015 0021,Dimarts,Dm,Laboral,2015,8,Agost,18,18,Tarda,No és causa del  vianant,0,2,0,2,"4581125,15","429001,52",20150818,18/08/2015,"429001,52/4581125,15",41.3785166883,2.150928292,"41.3785166883, 2.150928292","(41.3785166883, 2.150928292)",True,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S002074,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0092 0092,Dijous,Dj,Laboral,2015,3,Març,19,10,Matí,No és causa del  vianant,0,1,0,3,"4582574,37","429671,98",20150319,19/03/2015,"429671,98/4582574,37",41.3916282016,2.15877727761,"41.3916282016, 2.15877727761","(41.3916282016, 2.15877727761)",False,Laboral,Casa Mila,493.740097282,[],Abast,No hi ha causa mediata
2015S008356,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0139 0139,Dijous,Dj,Laboral,2015,11,Novembre,5,0,Nit,No és causa del  vianant,0,2,0,2,"4581874,86","429664,69",20151105,05/11/2015,"429664,69/4581874,86",41.3853273179,2.15877130764,"41.3853273179, 2.15877130764","(41.3853273179, 2.15877130764)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S001047,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0068 0068,Dimarts,Dm,Laboral,2015,2,Febrer,10,17,Tarda,No és causa del  vianant,0,0,0,2,"4581775,11","429710,58",20150210,10/02/2015,"429710,58/4581775,11",41.3844329141,2.15933167966,"41.3844329141, 2.15933167966","(41.3844329141, 2.15933167966)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S002728,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0115 0115,Dilluns,Dl,Laboral,2015,4,Abril,13,11,Matí,No és causa del  vianant,0,1,0,3,"4582704,82","429514,39",20150413,13/04/2015,"429514,39/4582704,82",41.3927893233,2.15687729171,"41.3927893233, 2.15687729171","(41.3927893233, 2.15687729171)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S003414,2,Eixample,7,la Dreta de l'Eixample,222002,Mossèn Jacint Verdaguer,9999 9999,Dimarts,Dm,Laboral,2015,5,Maig,5,18,Tarda,No és causa del  vianant,0,1,0,2,"4583594,24","430706,38",20150505,05/05/2015,"430706,38/4583594,24",41.4009036213,2.17103220741,"41.4009036213, 2.17103220741","(41.4009036213, 2.17103220741)",False,Laboral,Sagrada familia,408.384940374,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S008730,2,Eixample,7,la Dreta de l'Eixample,225500,Nàpols,0225 0225,Dijous,Dj,Laboral,2015,11,Novembre,19,10,Matí,No és causa del  vianant,0,1,0,2,"4583713,18","430948,09",20151119,19/11/2015,"430948,09/4583713,18",41.4019956698,2.17390995723,"41.4019956698, 2.17390995723","(41.4019956698, 2.17390995723)",False,Laboral,Sagrada familia,181.146571194,[],Abast,No hi ha causa mediata
2015S002934,2,Eixample,7,la Dreta de l'Eixample,145003,Girona,0134 0134,Diumenge,Dg,Laboral,2015,4,Abril,19,20,Tarda,No és causa del  vianant,0,1,0,2,"4583478,99","430469,04",20150419,19/04/2015,"430469,04/4583478,99",41.3998451139,2.16820640372,"41.3998451139, 2.16820640372","(41.3998451139, 2.16820640372)",True,Festiu,,2000.0,"[(41.40002, 2.1684899)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S001493,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0136 0138,Dijous,Dj,Laboral,2015,2,Febrer,26,12,Matí,No és causa del  vianant,0,1,0,2,"4582448,50","429419,55",20150226,26/02/2015,"429419,55/4582448,50",41.3904724227,2.15577283844,"41.3904724227, 2.15577283844","(41.3904724227, 2.15577283844)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S000282,2,Eixample,7,la Dreta de l'Eixample,286504,Roger de Flor,0222B0222B,Dimecres,Dc,Laboral,2015,1,Gener,14,8,Matí,No és causa del  vianant,0,1,0,2,"4583755,84","430760,63",20150114,14/01/2015,"430760,63/4583755,84",41.402363772,2.17166265834,"41.402363772, 2.17166265834","(41.402363772, 2.17166265834)",False,Laboral,Sagrada familia,263.980441992,"[(41.40265, 2.17205), (41.40265, 2.17205)]",Altres,No hi ha causa mediata
2015S006355,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca,0336 0336,Dissabte,Ds,Laboral,2015,8,Agost,22,13,Matí,Desobeir el senyal del semàfor,0,2,0,1,"4583551,71","430641,46",20150822,22/08/2015,"430641,46/4583551,71",41.4005149702,2.17026051235,"41.4005149702, 2.17026051235","(41.4005149702, 2.17026051235)",False,Festiu,Sagrada familia,484.306392396,[],Atropellament,No hi ha causa mediata
2015S007886,2,Eixample,7,la Dreta de l'Eixample,350308,València,0323 0323,Dimarts,Dm,Laboral,2015,10,Octubre,20,18,Tarda,No és causa del  vianant,0,2,0,2,"4583360,60","430606,77",20151020,20/10/2015,"430606,77/4583360,60",41.3987907133,2.16986746083,"41.3987907133, 2.16986746083","(41.3987907133, 2.16986746083)",False,Laboral,,2000.0,"[(41.39902, 2.16992), (41.39914, 2.16963), (41.39902, 2.16992)]",Abast,No hi ha causa mediata
2015S000013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença,0186 0186,Divendres,Dv,Laboral,2015,1,Gener,2,7,Matí,No és causa del  vianant,0,1,0,2,"4582512,47","429391,06",20150102,02/01/2015,"429391,06/4582512,47",41.3910460772,2.15542464194,"41.3910460772, 2.15542464194","(41.3910460772, 2.15542464194)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S007022,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0380 0380,Divendres,Dv,Laboral,2015,9,Setembre,18,15,Tarda,No és causa del  vianant,0,1,0,2,"4583600,45","430617,38",20150918,18/09/2015,"430617,38/4583600,45",41.4009518774,2.16996688516,"41.4009518774, 2.16996688516","(41.4009518774, 2.16996688516)",False,Laboral,Sagrada familia,470.349728191,"[(41.4009799, 2.16983)]",Col.lisi¾ lateral,No hi ha causa mediata
2015S006921,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc,0125 0125,Dimarts,Dm,Laboral,2015,9,Setembre,15,9,Matí,No és causa del  vianant,0,1,0,3,"4583360,54","430366,77",20150915,15/09/2015,"430366,77/4583360,54",41.3987694249,2.16699670266,"41.3987694249, 2.16699670266","(41.3987694249, 2.16699670266)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S004653,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc,0144 0144,Dimecres,Dc,Laboral,2015,6,Juny,17,0,Nit,No és causa del  vianant,0,1,0,2,"4583397,38","430361,49",20150617,17/06/2015,"430361,49/4583397,38",41.399100773,2.16692930853,"41.399100773, 2.16692930853","(41.399100773, 2.16692930853)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S000872,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0463 0463,Dimecres,Dc,Laboral,2015,2,Febrer,4,15,Tarda,No és causa del  vianant,0,1,0,2,"4582970,87","428836,16",20150204,04/02/2015,"428836,16/4582970,87",41.3951258091,2.14873414686,"41.3951258091, 2.14873414686","(41.3951258091, 2.14873414686)",True,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S001922,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0463 0463,Divendres,Dv,Laboral,2015,3,Març,13,10,Matí,No és causa del  vianant,0,2,0,1,"4582970,87","428836,16",20150313,13/03/2015,"428836,16/4582970,87",41.3951258091,2.14873414686,"41.3951258091, 2.14873414686","(41.3951258091, 2.14873414686)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S000216,2,Eixample,7,la Dreta de l'Eixample,268003,Provença,0331 0331,Diumenge,Dg,Laboral,2015,1,Gener,11,21,Tarda,No és causa del  vianant,0,1,0,2,"4583649,73","430518,84",20150111,11/01/2015,"430518,84/4583649,73",41.4013872161,2.16878250142,"41.4013872161, 2.16878250142","(41.4013872161, 2.16878250142)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006967,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló,0296 0296,Dimecres,Dc,Laboral,2015,9,Setembre,16,17,Tarda,No és causa del  vianant,0,1,0,2,"4583721,73","430434,81",20150916,16/09/2015,"430434,81/4583721,73",41.4020284293,2.16776906085,"41.4020284293, 2.16776906085","(41.4020284293, 2.16776906085)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S007775,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0347 0347,Divendres,Dv,Laboral,2015,10,Octubre,16,15,Tarda,Desobeir el senyal del semàfor,0,1,0,1,"4583477,90","430400,54",20151016,16/10/2015,"430400,54/4583477,90",41.3998293702,2.16738715162,"41.3998293702, 2.16738715162","(41.3998293702, 2.16738715162)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S007318,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0347 0347,Dimecres,Dc,Laboral,2015,9,Setembre,30,12,Matí,No és causa del  vianant,0,1,0,2,"4583477,90","430400,54",20150930,30/09/2015,"430400,54/4583477,90",41.3998293702,2.16738715162,"41.3998293702, 2.16738715162","(41.3998293702, 2.16738715162)",True,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S007138,2,Eixample,8,l'Antiga Esquerra de l'Eixample,180208,Londres,0076 0076,Dimarts,Dm,Laboral,2015,9,Setembre,22,19,Tarda,No és causa del  vianant,0,1,0,1,"4582828,93","428949,45",20150922,22/09/2015,"428949,45/4582828,93",41.3938574257,2.1501058384,"41.3938574257, 2.1501058384","(41.3938574257, 2.1501058384)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S003248,2,Eixample,7,la Dreta de l'Eixample,31300,Bailèn,0155 0159,Dimecres,Dc,Laboral,2015,4,Abril,29,11,Matí,No és causa del  vianant,0,1,0,2,"4583729,61","430380,49",20150429,29/04/2015,"430380,49/4583729,61",41.4020946998,2.16711837261,"41.4020946998, 2.16711837261","(41.4020946998, 2.16711837261)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S005823,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0475 0475,Dimarts,Dm,Laboral,2015,7,Juliol,28,14,Tarda,No és causa del  vianant,0,1,0,2,"4582923,27","428689,27",20150728,28/07/2015,"428689,27/4582923,27",41.3946840822,2.14698283216,"41.3946840822, 2.14698283216","(41.3946840822, 2.14698283216)",False,Laboral,,2000.0,"[(41.39458, 2.14713), (41.39458, 2.14713)]",Abast,No hi ha causa mediata
2015S005914,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0477 0479,Dissabte,Ds,Laboral,2015,8,Agost,1,3,Nit,Creuar per fora pas de vianants,0,1,0,1,"4582917,79","428672,24",20150801,01/08/2015,"428672,24/4582917,79",41.3946332156,2.14677978683,"41.3946332156, 2.14677978683","(41.3946332156, 2.14677978683)",True,Festiu,,2000.0,"[(41.39458, 2.14713), (41.39458, 2.14713)]",Atropellament,No hi ha causa mediata
2015S009846,2,Eixample,8,l'Antiga Esquerra de l'Eixample,180208,Londres,0000 0000,Divendres,Dv,Laboral,2015,12,Desembre,25,18,Tarda,No és causa del  vianant,0,1,0,2,"4582739,30","428858,73",20151225,25/12/2015,"428858,73/4582739,30",41.3930421419,2.14903130516,"41.3930421419, 2.14903130516","(41.3930421419, 2.14903130516)",False,Festiu,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S002965,2,Eixample,7,la Dreta de l'Eixample,145003,Girona,0113 0113,Dilluns,Dl,Laboral,2015,4,Abril,20,18,Tarda,No és causa del  vianant,0,1,0,2,"4583358,14","430556,40",20150420,20/04/2015,"430556,40/4583358,14",41.3987642084,2.16926524092,"41.3987642084, 2.16926524092","(41.3987642084, 2.16926524092)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S007300,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca,0280 0280,Dimarts,Dm,Laboral,2015,9,Setembre,29,18,Tarda,No és causa del  vianant,0,1,0,1,"4583253,25","430337,27",20150929,29/09/2015,"430337,27/4583253,25",41.3978005452,2.16665618238,"41.3978005452, 2.16665618238","(41.3978005452, 2.16665618238)",False,Laboral,Casa Mila,476.365426254,"[(41.39817, 2.16674)]",Caiguda interior vehicle,No hi ha causa mediata
2015S009524,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,0123 0123,Dimarts,Dm,Laboral,2015,12,Desembre,15,8,Matí,No és causa del  vianant,0,1,0,3,"4582640,52","428916,77",20151215,15/12/2015,"428916,77/4582640,52",41.392157599,2.14973708109,"41.392157599, 2.14973708109","(41.392157599, 2.14973708109)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S007624,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0250 0250,Dissabte,Ds,Laboral,2015,10,Octubre,10,20,Tarda,No és causa del  vianant,0,2,0,2,"4582642,60","428861,86",20151010,10/10/2015,"428861,86/4582642,60",41.3921714779,2.14908009955,"41.3921714779, 2.14908009955","(41.3921714779, 2.14908009955)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006768,2,Eixample,7,la Dreta de l'Eixample,350308,València,0287 0287,Dimarts,Dm,Laboral,2015,9,Setembre,8,19,Tarda,No és causa del  vianant,0,2,0,2,"4583182,73","430425,89",20150908,08/09/2015,"430425,89/4583182,73",41.3971730679,2.1677242993,"41.3971730679, 2.1677242993","(41.3971730679, 2.1677242993)",False,Laboral,,2000.0,"[(41.39759, 2.16751)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S001819,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó,0301 0301,Dilluns,Dl,Laboral,2015,3,Març,9,20,Tarda,No és causa del  vianant,0,2,0,2,"4583112,06","430538,47",20150309,09/03/2015,"430538,47/4583112,06",41.3965462994,2.16907900122,"41.3965462994, 2.16907900122","(41.3965462994, 2.16907900122)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S004487,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0288 0288,Dimecres,Dc,Laboral,2015,6,Juny,10,20,Tarda,No és causa del  vianant,0,2,0,2,"4582835,69","428672,32",20150610,10/06/2015,"428672,32/4582835,69",41.3938937792,2.14679041358,"41.3938937792, 2.14679041358","(41.3938937792, 2.14679041358)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S005279,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0290 0290,Dimecres,Dc,Laboral,2015,7,Juliol,8,17,Tarda,No és causa del  vianant,0,1,0,2,"4582847,48","428660,80",20150708,08/07/2015,"428660,80/4582847,48",41.3939989455,2.1466512391,"41.3939989455, 2.1466512391","(41.3939989455, 2.1466512391)",False,Laboral,,2000.0,"[(41.394, 2.14619)]",Col.lisi¾ lateral,No hi ha causa mediata
2015S000172,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló,0331 0333,Divendres,Dv,Laboral,2015,1,Gener,9,13,Matí,No és causa del  vianant,0,2,0,2,"4583752,90","430432,47",20150109,09/01/2015,"430432,47/4583752,90",41.4023089642,2.1677374874,"41.4023089642, 2.1677374874","(41.4023089642, 2.1677374874)",False,Laboral,,2000.0,"[(41.4027, 2.16749)]",Col.lisi¾ lateral,No hi ha causa mediata
2015S009701,2,Eixample,8,l'Antiga Esquerra de l'Eixample,289105,Rosselló,0145 0145,Diumenge,Dg,Laboral,2015,12,Desembre,20,21,Tarda,No és causa del  vianant,0,1,0,1,"4582439,20","429093,80",20151220,20/12/2015,"429093,80/4582439,20",41.3903600099,2.15187797312,"41.3903600099, 2.15187797312","(41.3903600099, 2.15187797312)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2015S007555,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87009,Comte Borrell,0308 0316,Dijous,Dj,Laboral,2015,10,Octubre,8,10,Matí,No és causa del  vianant,0,1,0,2,"4582662,39","428646,97",20151008,08/10/2015,"428646,97/4582662,39",41.3923306831,2.14650763111,"41.3923306831, 2.14650763111","(41.3923306831, 2.14650763111)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S003608,2,Eixample,7,la Dreta de l'Eixample,-1,Desconegut,Desconegut,Dilluns,Dl,Laboral,2015,5,Maig,11,20,Tarda,No és causa del  vianant,0,1,0,3,-1,-1,20150511,11/05/2015,-1/-1,-1.0,-1.0,"-1.0, -1.0","(-1.0, -1.0)",False,Laboral,,2000.0,,Col.lisi¾ lateral,No hi ha causa mediata
2015S003906,2,Eixample,8,l'Antiga Esquerra de l'Eixample,320704,Sarrià,0008 0008,Dijous,Dj,Laboral,2015,5,Maig,21,9,Matí,No és causa del  vianant,0,1,0,2,"4582633,36","428713,52",20150521,21/05/2015,"428713,52/4582633,36",41.3920751223,2.14730700417,"41.3920751223, 2.14730700417","(41.3920751223, 2.14730700417)",False,Laboral,,2000.0,"[(41.39248, 2.14717)]",Col.lisi¾ lateral,No hi ha causa mediata
2015S009502,2,Eixample,8,l'Antiga Esquerra de l'Eixample,320704,Sarrià,0008 0008,Dilluns,Dl,Laboral,2015,12,Desembre,14,12,Matí,No és causa del  vianant,0,1,0,2,"4582633,36","428713,52",20151214,14/12/2015,"428713,52/4582633,36",41.3920751223,2.14730700417,"41.3920751223, 2.14730700417","(41.3920751223, 2.14730700417)",False,Laboral,,2000.0,"[(41.39248, 2.14717)]",Col.lisi¾ lateral,No hi ha causa mediata
