NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2012S002277,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,32700,Balmes,0370 0370,Dijous,4,Laboral,2012,3,Març,29,6,Matí,Desconegut,0,2,0,2,2,"4584030,05","428168,48",20120329,29/03/2012,"428168,48/4584030,05",41.4046060549,2.14062250932,"41.4046060549, 2.14062250932","(41.4046060549, 2.14062250932)",False,Laboral,,2000.0,"[(41.40444, 2.14077)]",Col.lisió frontal,No hi ha causa mediata
2012S003296,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,32700,Balmes,0370 0370,Dimecres,3,Laboral,2012,5,Maig,9,13,Matí,Desconegut,0,2,0,2,2,"4584030,05","428168,48",20120509,09/05/2012,"428168,48/4584030,05",41.4046060549,2.14062250932,"41.4046060549, 2.14062250932","(41.4046060549, 2.14062250932)",False,Laboral,,2000.0,"[(41.40444, 2.14077)]",Altres,No hi ha causa mediata
2012S002699,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,143904,General Mitre,0177 0181,Dilluns,1,Laboral,2012,4,Abril,16,22,Nit,Desconegut,0,1,0,1,1,"4584036,75","428197,93",20120416,16/04/2012,"428197,93/4584036,75",41.4046690299,2.14097401028,"41.4046690299, 2.14097401028","(41.4046690299, 2.14097401028)",False,Laboral,,2000.0,"[(41.40444, 2.14077)]",Atropellament,No hi ha causa mediata
2012S003325,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,174704,Jules Verne,0019 0021,Dijous,4,Laboral,2012,5,Maig,10,8,Matí,Desconegut,0,0,0,0,1,"4584079,61","428414,47",20120510,10/05/2012,"428414,47/4584079,61",41.4050743636,2.14355930573,"41.4050743636, 2.14355930573","(41.4050743636, 2.14355930573)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2012S000591,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,179708,Lincoln,0030 0030,Dijous,4,Laboral,2012,1,Gener,26,4,Nit,Desconegut,0,1,0,1,2,"4583665,10","428834,89",20120126,26/01/2012,"428834,89/4583665,10",41.401378361,2.14863735884,"41.401378361, 2.14863735884","(41.401378361, 2.14863735884)",False,Laboral,,2000.0,[],Xoc contra element estàtic,Excés de velocitat o inadequada
2012S004401,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,139805,Ganduxer,0110 0110,Dilluns,1,Laboral,2012,6,Juny,18,11,Matí,Desconegut,0,2,0,2,1,"4583699,45","427490,63",20120618,18/06/2012,"427490,63/4583699,45",41.4015676298,2.13255333992,"41.4015676298, 2.13255333992","(41.4015676298, 2.13255333992)",False,Laboral,,2000.0,[],Atropellament,Calçada en mal estat
2012S003378,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,143904,General Mitre,0117 0119,Divendres,5,Laboral,2012,5,Maig,11,18,Tarda,Desconegut,0,1,0,1,2,"4583699,82","427810,01",20120511,11/05/2012,"427810,01/4583699,82",41.401599702,2.13637369692,"41.401599702, 2.13637369692","(41.401599702, 2.13637369692)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S008988,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,267000,Príncep d'Astúries,0005 0005,Dimecres,3,Laboral,2012,12,Desembre,19,17,Tarda,Desconegut,0,2,0,2,1,"4583664,42","429036,68",20121219,19/12/2012,"429036,68/4583664,42",41.4013900721,2.15105123886,"41.4013900721, 2.15105123886","(41.4013900721, 2.15105123886)",False,Laboral,,2000.0,"[(41.40153, 2.15084), (41.4016499, 2.15075), (41.4017399, 2.15103)]",Caiguda interior vehicle,No hi ha causa mediata
2012S007717,5,Sarrià-Sant Gervasi,53-5-25,Sant Gervasi - la Bonanova,223606,Muntaner,0575 0575,Diumenge,7,Laboral,2012,11,Novembre,4,20,Tarda,Desconegut,0,1,0,1,4,"4584170,27","427621,45",20121104,04/11/2012,"427621,45/4584170,27",41.4058198926,2.13406190108,"41.4058198926, 2.13406190108","(41.4058198926, 2.13406190108)",True,Festiu,,2000.0,"[(41.40608, 2.1338)]",Col.lisió lateral,No hi ha causa mediata
2012S004865,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,123408,Lesseps,0030 0030,Dimecres,3,Laboral,2012,7,Juliol,4,13,Matí,Transitar a peu per la calçada,0,1,0,1,1,"4584195,18","428917,40",20120704,04/07/2012,"428917,40/4584195,18",41.4061598844,2.14956208923,"41.4061598844, 2.14956208923","(41.4061598844, 2.14956208923)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2012S001672,5,Sarrià-Sant Gervasi,53-5-27,el Putxet i el Farró,123408,Lesseps,0030 0030,Dimecres,3,Laboral,2012,3,Març,7,17,Tarda,Desconegut,0,1,0,1,2,"4584195,18","428917,40",20120307,07/03/2012,"428917,40/4584195,18",41.4061598844,2.14956208923,"41.4061598844, 2.14956208923","(41.4061598844, 2.14956208923)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S001193,5,Sarrià-Sant Gervasi,54-5-22,"Vallvidrera, el Tibidabo i les Planes",217909,Mont d'Orsà,0006B0006B,Divendres,5,Laboral,2012,2,Febrer,17,16,Tarda,Desconegut,0,1,0,1,3,"4584939,73","425108,62",20120217,17/02/2012,"425108,62/4584939,73",41.4125198591,2.10390660158,"41.4125198591, 2.10390660158","(41.4125198591, 2.10390660158)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S009130,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0002 0002,Dilluns,1,Laboral,2012,12,Desembre,24,23,Nit,Desconegut,0,1,0,1,2,"4584379,87","428934,97",20121224,24/12/2012,"428934,97/4584379,87",41.4078248679,2.14975058895,"41.4078248679, 2.14975058895","(41.4078248679, 2.14975058895)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S005282,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0014 0014,Dijous,4,Laboral,2012,7,Juliol,19,20,Tarda,Desconegut,0,1,0,1,2,"4584441,20","428897,77",20120719,19/07/2012,"428897,77/4584441,20",41.4083739533,2.14929835506,"41.4083739533, 2.14929835506","(41.4083739533, 2.14929835506)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S000868,6,Gràcia,61-6-28,Vallcarca i els Penitents,3009,Agramunt,0005 0005,Dilluns,1,Laboral,2012,2,Febrer,6,13,Matí,Desconegut,0,1,0,1,2,"4584609,41","428687,34",20120206,06/02/2012,"428687,34/4584609,41",41.4098703116,2.1467611127,"41.4098703116, 2.1467611127","(41.4098703116, 2.1467611127)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S003948,5,Sarrià-Sant Gervasi,54-5-22,"Vallvidrera, el Tibidabo i les Planes",3508,Aigües,0087 0087,Divendres,5,Laboral,2012,5,Maig,25,13,Matí,Desconegut,0,2,0,2,1,"4584266,38","425412,96",20120525,25/05/2012,"425412,96/4584266,38",41.4064836329,2.10763067463,"41.4064836329, 2.10763067463","(41.4064836329, 2.10763067463)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2012S005135,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0213 0213,Divendres,5,Laboral,2012,7,Juliol,13,16,Tarda,Desconegut,0,1,0,1,2,"4585519,86","428205,02",20120713,13/07/2012,"428205,02/4585519,86",41.4180274105,2.14088284499,"41.4180274105, 2.14088284499","(41.4180274105, 2.14088284499)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S001712,6,Gràcia,61-6-29,el Coll,299801,Sant Eudald,0057 0057,Dijous,4,Laboral,2012,3,Març,8,15,Tarda,Desconegut,0,1,0,1,2,"4585193,15","428757,90",20120308,08/03/2012,"428757,90/4585193,15",41.4151340772,2.1475365218,"41.4151340772, 2.1475365218","(41.4151340772, 2.1475365218)",False,Laboral,Parc Güell,488.849218685,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S006308,6,Gràcia,61-6-28,Vallcarca i els Penitents,352507,Vall d'Hebron,0017 0017,Dijous,4,Laboral,2012,9,Setembre,6,17,Tarda,Desconegut,0,1,0,1,1,"4585361,10","427907,68",20120906,06/09/2012,"427907,68/4585361,10",41.4165709072,2.13734410559,"41.4165709072, 2.13734410559","(41.4165709072, 2.13734410559)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2012S008014,6,Gràcia,61-6-28,Vallcarca i els Penitents,69200,Ca l'Alegre,0015 0015,Dijous,4,Laboral,2012,11,Novembre,15,9,Matí,Desconegut,0,1,0,1,2,"4585438,04","428049,81",20121115,15/11/2012,"428049,81/4585438,04",41.4172766108,2.13903549562,"41.4172766108, 2.13903549562","(41.4172766108, 2.13903549562)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S003662,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0134U0134U,Dimarts,2,Laboral,2012,5,Maig,22,10,Matí,Desconegut,0,1,0,1,2,"4584926,48","428390,25",20120522,22/05/2012,"428390,25/4584926,48",41.4126996159,2.14316935729,"41.4126996159, 2.14316935729","(41.4126996159, 2.14316935729)",False,Laboral,,2000.0,"[(41.4125, 2.14274)]",Col.lisió lateral,No hi ha causa mediata
2012S003242,6,Gràcia,61-6-28,Vallcarca i els Penitents,158107,Vallcarca,0074 0076,Dilluns,1,Laboral,2012,5,Maig,7,9,Matí,Desconegut,0,0,0,0,1,"4584695,32","428690,35",20120507,07/05/2012,"428690,35/4584695,32",41.4106443352,2.14678699854,"41.4106443352, 2.14678699854","(41.4106443352, 2.14678699854)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2012S007141,6,Gràcia,62-6-31,la Vila de Gràcia,344000,Dalt,0038 0038,Dimarts,2,Laboral,2012,10,Octubre,9,12,Matí,Desconegut,0,2,0,2,2,"4584494,28","429270,66",20121009,09/10/2012,"429270,66/4584494,28",41.4088849222,2.15375312064,"41.4088849222, 2.15375312064","(41.4088849222, 2.15375312064)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S009226,6,Gràcia,62-6-31,la Vila de Gràcia,112004,Escorial,0043 0045,Dissabte,6,Laboral,2012,12,Desembre,29,13,Matí,Desconegut,0,1,0,1,2,"4584379,42","429840,66",20121229,29/12/2012,"429840,66/4584379,42",41.407900375,2.16058554334,"41.407900375, 2.16058554334","(41.407900375, 2.16058554334)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S007671,6,Gràcia,61-6-30,la Salut,112004,Escorial,0173 0173,Divendres,5,Laboral,2012,11,Novembre,2,7,Matí,Desconegut,0,1,0,1,1,"4584687,13","429626,75",20121102,02/11/2012,"429626,75/4584687,13",41.4106531038,2.15799071806,"41.4106531038, 2.15799071806","(41.4106531038, 2.15799071806)",False,Laboral,,2000.0,"[(41.41061, 2.15819)]",Caiguda (dues rodes),No hi ha causa mediata
2012S000883,6,Gràcia,61-6-30,la Salut,344000,Dalt,0091 0091,Dilluns,1,Laboral,2012,2,Febrer,6,20,Tarda,Desconegut,0,1,0,1,2,"4584724,17","429535,56",20120206,06/02/2012,"429535,56/4584724,17",41.4109787195,2.15689543806,"41.4109787195, 2.15689543806","(41.4109787195, 2.15689543806)",False,Laboral,Parc Güell,434.840107555,[],Abast,No hi ha causa mediata
2012S001802,6,Gràcia,61-6-30,la Salut,340406,Torrent de les Flors,0159 0161,Diumenge,7,Laboral,2012,3,Març,11,15,Tarda,Desconegut,0,1,0,1,1,"4584625,25","429483,92",20120311,11/03/2012,"429483,92/4584625,25",41.4100832561,2.15628915935,"41.4100832561, 2.15628915935","(41.4100832561, 2.15628915935)",False,Festiu,Parc Güell,475.393332512,"[(41.41026, 2.15619), (41.41026, 2.15619), (41.41026, 2.15619), (41.41026, 2.15619)]",Atropellament,No hi ha causa mediata
2012S004592,6,Gràcia,61-6-30,la Salut,344000,Dalt,0051 0051,Dilluns,1,Laboral,2012,6,Juny,25,10,Matí,Desconegut,0,1,0,1,2,"4584553,76","429322,18",20120625,25/06/2012,"429322,18/4584553,76",41.4094251673,2.15436252437,"41.4094251673, 2.15436252437","(41.4094251673, 2.15436252437)",False,Laboral,Parc Güell,474.962038939,[],Abast,No hi ha causa mediata
2012S004107,6,Gràcia,61-6-30,la Salut,229908,Mare de Déu del Coll,0002 0002,Divendres,5,Laboral,2012,6,Juny,8,12,Matí,Desconegut,0,1,0,1,2,"4584407,86","429008,65",20120608,08/06/2012,"429008,65/4584407,86",41.4080834734,2.15062874852,"41.4080834734, 2.15062874852","(41.4080834734, 2.15062874852)",False,Laboral,,2000.0,"[(41.40794, 2.15067)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S002160,6,Gràcia,61-6-30,la Salut,67001,Carmel,0001 0001,Divendres,5,Laboral,2012,3,Març,23,21,Tarda,Desconegut,0,0,0,0,1,"4585278,33","429588,34",20120323,23/03/2012,"429588,34/4585278,33",41.4159744505,2.15746238907,"41.4159744505, 2.15746238907","(41.4159744505, 2.15746238907)",False,Laboral,Parc Güell,457.878970583,[],Caiguda (dues rodes),Alcoholèmia
2012S002958,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0321 0321,Dimecres,3,Laboral,2012,4,Abril,25,18,Tarda,Desconegut,0,2,0,2,2,"4583168,51","429760,71",20120425,25/04/2012,"429760,71/4583168,51",41.3969871663,2.15976959324,"41.3969871663, 2.15976959324","(41.3969871663, 2.15976959324)",False,Laboral,Casa Mila,256.446197597,[],Col.lisió lateral,No hi ha causa mediata
2012S004864,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0343 0343,Dimecres,3,Laboral,2012,7,Juliol,4,9,Matí,Desconegut,0,1,0,1,2,"4583275,01","429868,04",20120704,04/07/2012,"429868,04/4583275,01",41.3979557421,2.16104104997,"41.3979557421, 2.16104104997","(41.3979557421, 2.16104104997)",False,Laboral,Casa Mila,297.088810422,"[(41.39765, 2.16081)]",Col.lisió lateral,No hi ha causa mediata
2012S004616,6,Gràcia,62-6-31,la Vila de Gràcia,144601,Diagonal,0446 0448,Dilluns,1,Laboral,2012,6,Juny,25,20,Tarda,Desconegut,0,2,0,2,2,"4583121,21","429664,98",20120625,25/06/2012,"429664,98/4583121,21",41.3965527846,2.15863004532,"41.3965527846, 2.15863004532","(41.3965527846, 2.15863004532)",False,Laboral,Casa Mila,307.891212636,[],Abast,No hi ha causa mediata
2012S001760,6,Gràcia,62-6-31,la Vila de Gràcia,144601,Diagonal,0462 0462,Divendres,5,Laboral,2012,3,Març,9,19,Tarda,Desconegut,0,2,0,2,2,"4583080,10","429536,83",20120309,09/03/2012,"429536,83/4583080,10",41.3961713027,2.15710201682,"41.3961713027, 2.15710201682","(41.3961713027, 2.15710201682)",False,Laboral,Casa Mila,415.939748961,[],Abast,No hi ha causa mediata
2012S003595,7,Horta-Guinardó,71-7-38,la Teixonera,230000,Mare de Déu del Coll,0205 0205,Divendres,5,Laboral,2012,5,Maig,18,12,Matí,Desconegut,0,1,0,1,2,"4586269,64","429136,90",20120518,18/05/2012,"429136,90/4586269,64",41.4248630919,2.15194492563,"41.4248630919, 2.15194492563","(41.4248630919, 2.15194492563)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S000342,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,144306,Pi i Margall,0002B0002B,Dilluns,1,Laboral,2012,1,Gener,16,19,Tarda,Desconegut,0,1,0,1,2,"4584114,89","430055,16",20120116,16/01/2012,"430055,16/4584114,89",41.4055365423,2.16318221654,"41.4055365423, 2.16318221654","(41.4055365423, 2.16318221654)",False,Laboral,,2000.0,"[(41.40582, 2.16272)]",Col.lisió lateral,No hi ha causa mediata
2012S005855,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,7906,Ca l'Alegre de Dalt,0005 0005,Dimarts,2,Laboral,2012,8,Agost,14,9,Matí,Desconegut,0,1,0,1,2,"4584284,54","430040,99",20120814,14/08/2012,"430040,99/4584284,54",41.4070632854,2.16299309424,"41.4070632854, 2.16299309424","(41.4070632854, 2.16299309424)",False,Laboral,,2000.0,"[(41.40686, 2.16333), (41.4071799, 2.16301)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S000791,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,287609,Romans,0035 0035,Divendres,5,Laboral,2012,2,Febrer,3,12,Matí,Desconegut,0,1,0,1,2,"4584412,32","430283,32",20120203,03/02/2012,"430283,32/4584412,32",41.4082352076,2.16587737506,"41.4082352076, 2.16587737506","(41.4082352076, 2.16587737506)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S009118,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,321605,Secretari Coloma,0024 0024,Dilluns,1,Laboral,2012,12,Desembre,24,14,Tarda,Desconegut,0,1,0,1,2,"4584339,04","430212,25",20121224,24/12/2012,"430212,25/4584339,04",41.4075690339,2.16503559775,"41.4075690339, 2.16503559775","(41.4075690339, 2.16503559775)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S001138,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,321605,Secretari Coloma,0024 0024,Dijous,4,Laboral,2012,2,Febrer,16,8,Matí,Desconegut,0,1,0,1,2,"4584339,04","430212,25",20120216,16/02/2012,"430212,25/4584339,04",41.4075690339,2.16503559775,"41.4075690339, 2.16503559775","(41.4075690339, 2.16503559775)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S007606,6,Gràcia,62-6-31,la Vila de Gràcia,109203,Encarnació,0035 0035,Dimarts,2,Laboral,2012,10,Octubre,30,19,Tarda,Desconegut,0,0,0,0,1,"4584171,29","429735,03",20121030,30/10/2012,"429735,03/4584171,29",41.4060165988,2.15934603823,"41.4060165988, 2.15934603823","(41.4060165988, 2.15934603823)",True,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2012S002598,6,Gràcia,62-6-31,la Vila de Gràcia,109203,Encarnació,0037 0037,Dijous,4,Laboral,2012,4,Abril,12,1,Nit,Desconegut,0,0,0,0,1,"4584178,67","429744,11",20120412,12/04/2012,"429744,11/4584178,67",41.4060838614,2.15945380396,"41.4060838614, 2.15945380396","(41.4060838614, 2.15945380396)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2012S008580,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,161407,Indústria,0036 0036,Dimecres,3,Laboral,2012,12,Desembre,5,9,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4583919,25","430369,01",20121205,05/12/2012,"430369,01/4583919,25",41.4038017273,2.16695923297,"41.4038017273, 2.16695923297","(41.4038017273, 2.16695923297)",False,Laboral,,2000.0,"[(41.40395, 2.16699)]",Atropellament,No hi ha causa mediata
2012S007804,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,344101,Gràcia,0254 0254,Dimecres,3,Laboral,2012,11,Novembre,7,15,Tarda,Desconegut,0,1,0,1,2,"4584111,65","430181,53",20121107,07/11/2012,"430181,53/4584111,65",41.4055183459,2.16469432269,"41.4055183459, 2.16469432269","(41.4055183459, 2.16469432269)",False,Laboral,,2000.0,"[(41.40566, 2.1646899)]",Col.lisió lateral,No hi ha causa mediata
2012S008597,6,Gràcia,62-6-31,la Vila de Gràcia,306306,Sant Lluís,0055 0055,Dimecres,3,Laboral,2012,12,Desembre,5,16,Tarda,Desconegut,0,1,0,1,1,"4584135,96","429839,31",20121205,05/12/2012,"429839,31/4584135,96",41.4057075025,2.16059761699,"41.4057075025, 2.16059761699","(41.4057075025, 2.16059761699)",False,Laboral,,2000.0,"[(41.40572, 2.16071)]",Atropellament,No hi ha causa mediata
2012S008940,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0180 0180,Dimarts,2,Laboral,2012,12,Desembre,18,15,Tarda,Desconegut,0,0,0,0,4,"4583867,04","430191,11",20121218,18/12/2012,"430191,11/4583867,04",41.4033160624,2.16483713746,"41.4033160624, 2.16483713746","(41.4033160624, 2.16483713746)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2012S005156,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,0188 0188,Dissabte,6,Laboral,2012,7,Juliol,14,16,Tarda,Desconegut,0,1,0,1,2,"4583897,03","430169,27",20120714,14/07/2012,"430169,27/4583897,03",41.403584275,2.16457242017,"41.403584275, 2.16457242017","(41.403584275, 2.16457242017)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S004541,6,Gràcia,62-6-31,la Vila de Gràcia,31300,Bailèn,0221 0221,Divendres,5,Laboral,2012,6,Juny,22,17,Tarda,Desconegut,0,1,0,1,2,"4583800,37","430019,10",20120622,22/06/2012,"430019,10/4583800,37",41.4027006352,2.16278720346,"41.4027006352, 2.16278720346","(41.4027006352, 2.16278720346)",False,Laboral,,2000.0,[],Col.lisió frontal,No hi ha causa mediata
2012S008385,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,335654,Vallvidrera al Tibidabo,0082 0082,Dimecres,3,Laboral,2012,11,Novembre,28,17,Tarda,Desconegut,0,1,0,1,2,"4586340,91","426578,98",20121128,28/11/2012,"426578,98/4586340,91",41.425275283,2.12132772202,"41.425275283, 2.12132772202","(41.425275283, 2.12132772202)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S001318,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,701267,Dalt (Besòs),001050000,Dijous,4,Laboral,2012,2,Febrer,23,10,Matí,Desconegut,0,1,0,1,2,"4586162,40","428279,65",20120223,23/02/2012,"428279,65/4586162,40",41.4238211539,2.14169959197,"41.4238211539, 2.14169959197","(41.4238211539, 2.14169959197)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S008189,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,173870,Judea,0001X0001X,Dijous,4,Laboral,2012,11,Novembre,22,9,Matí,Desconegut,0,1,0,1,2,"4586286,51","428246,51",20121122,22/11/2012,"428246,51/4586286,51",41.4249359988,2.14128831014,"41.4249359988, 2.14128831014","(41.4249359988, 2.14128831014)",False,Laboral,,2000.0,"[(41.42502, 2.14073)]",Caiguda (dues rodes),No hi ha causa mediata
2012S002760,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,701268,Dalt (Llobregat),001080000,Dimecres,3,Laboral,2012,4,Abril,18,14,Tarda,Desconegut,0,2,0,2,4,"4586438,07","428402,92",20120418,18/04/2012,"428402,92/4586438,07",41.4263149882,2.14314200298,"41.4263149882, 2.14314200298","(41.4263149882, 2.14314200298)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S008299,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,701268,Dalt (Llobregat),001080000,Dilluns,1,Laboral,2012,11,Novembre,26,9,Matí,Desconegut,0,1,0,1,2,"4586438,07","428402,92",20121126,26/11/2012,"428402,92/4586438,07",41.4263149882,2.14314200298,"41.4263149882, 2.14314200298","(41.4263149882, 2.14314200298)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S008947,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,701268,Dalt (Llobregat),001100000,Dimarts,2,Laboral,2012,12,Desembre,18,18,Tarda,Desconegut,0,1,0,1,2,"4586627,65","428471,17",20121218,18/12/2012,"428471,17/4586627,65",41.4280285321,2.14393628713,"41.4280285321, 2.14393628713","(41.4280285321, 2.14393628713)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S000654,7,Horta-Guinardó,71-7-42,la Clota,701080,Estatut,0001 0001,Dissabte,6,Laboral,2012,1,Gener,28,12,Matí,Desconegut,0,3,0,3,4,"4586792,12","429482,68",20120128,28/01/2012,"429482,68/4586792,12",41.4295992813,2.15602167987,"41.4295992813, 2.15602167987","(41.4295992813, 2.15602167987)",False,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S000566,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,352507,Vall d'Hebron,0200 0200,Dimecres,3,Laboral,2012,1,Gener,25,13,Matí,Desconegut,0,4,0,4,4,"4586944,94","428613,44",20120125,25/01/2012,"428613,44/4586944,94",41.4308988802,2.14560133769,"41.4308988802, 2.14560133769","(41.4308988802, 2.14560133769)",False,Laboral,,2000.0,"[(41.43065, 2.14537)]",Abast multiple,No hi ha causa mediata
2012S008891,7,Horta-Guinardó,71-7-40,Montbau,352507,Vall d'Hebron,0147 0147,Dilluns,1,Laboral,2012,12,Desembre,17,6,Matí,Desconegut,0,1,0,1,3,"4587279,02","428660,98",20121217,17/12/2012,"428660,98/4587279,02",41.4339120151,2.14613083465,"41.4339120151, 2.14613083465","(41.4339120151, 2.14613083465)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S005231,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001090000,Dimecres,3,Laboral,2012,7,Juliol,18,13,Matí,Desconegut,0,2,0,2,1,"4586540,52","428415,37",20120718,18/07/2012,"428415,37/4586540,52",41.4272388198,2.14327885574,"41.4272388198, 2.14327885574","(41.4272388198, 2.14327885574)",False,Laboral,,2000.0,"[(41.42734, 2.14383)]",Atropellament,No hi ha causa mediata
2012S005596,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,701268,Dalt (Llobregat),001160000,Dimarts,2,Laboral,2012,7,Juliol,31,19,Tarda,Desconegut,0,2,0,2,3,"4587193,62","428675,50",20120731,31/07/2012,"428675,50/4587193,62",41.4331441448,2.14631468664,"41.4331441448, 2.14631468664","(41.4331441448, 2.14631468664)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2012S003317,7,Horta-Guinardó,72-7-43,Horta,352507,Vall d'Hebron,0209 0209,Dimecres,3,Laboral,2012,5,Maig,9,19,Tarda,Desconegut,0,1,0,1,2,"4587809,05","429312,32",20120509,09/05/2012,"429312,32/4587809,05",41.4387433616,2.15386401838,"41.4387433616, 2.15386401838","(41.4387433616, 2.15386401838)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S001643,7,Horta-Guinardó,72-7-43,Horta,119003,Fabra i Puig,0401 0401,Dimarts,2,Laboral,2012,3,Març,6,19,Tarda,Desconegut,0,0,1,1,1,"4587362,43","430110,31",20120306,06/03/2012,"430110,31/4587362,43",41.4347906912,2.16346668098,"41.4347906912, 2.16346668098","(41.4347906912, 2.16346668098)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
