entityid,codiincident,descripcioincident,codidistricte,nomdistricte,nkany,mesdeany,nommes,numerodincidentsgub
c923fc87-0975-4842-b1c4-38ce60458e1f,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,7,Horta-Guinardó,2015,10,Octubre,73
c92c631b-c422-4118-b106-85d877193bb3,400,CONVIVÈNCIA VEINAL,10,Sant Martí,2015,2,Febrer,255
c92dba12-69dd-43ef-88aa-c0da335f3ce9,650,VIGILÀNCIA POLICIAL,-1,Desconegut,2015,10,Octubre,17
c92e10aa-1add-40f1-8ea3-8e25a8408b1a,680,ALTRES ACTUACIONS DE S  C ,9,Sant Andreu,2015,3,Març,60
c9351572-c9f9-4f8a-bb8f-748c16ae23ae,530,DELICTES CONTRA L ORDRE PÚBLIC,3,Sants-Montjuïc,2015,1,Gener,2
c93a4141-d214-40ae-9733-8defbb4dca5d,480,ALARMES D INCENDI / ROBATORI,6,Gràcia,2015,11,Novembre,12
c93f63e8-c9fa-45f3-8f9c-60799fd72b46,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,9,Sant Andreu,2015,2,Febrer,31
c94e7d08-05a1-4f01-bbb9-d51c2c39b056,242,IMMOBILITZACIONS /DESIMMOBILITZACIONS,7,Horta-Guinardó,2015,8,Agost,2
c9544ce6-8e6e-4751-a4b2-847eb484f7fb,300,ASSISTÈNCIA A PERSONES EN EDIFICI,9,Sant Andreu,2015,10,Octubre,16
c9697833-1d4b-4097-b644-fa96b2e3525a,21B,ACCIDENT REBUT PEL 080 (Recodificar),8,Nou Barris,2015,8,Agost,3
c96b6512-16e5-476b-964e-9fe7e88b4367,441,ANIMALS / INSECTES PERILLOSOS,6,Gràcia,2015,7,Juliol,4
c97518b9-5ef4-4dd8-a672-90a95bea4587,70,SINISTRES EN EDIFICIS,8,Nou Barris,2015,2,Febrer,7
c9797210-eb4c-4cda-be1f-f068eea969cb,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,4,Les Corts,2015,6,Juny,11
c98c6518-ef71-4ce8-9bf2-578ea9ab4526,500,MANIFESTACIONS / CONCENTRACIONS,9,Sant Andreu,2015,1,Gener,4
c98ce527-aaf1-4cd6-8b37-d5dac2ae241c,203,SENYALS AUTOMATITZADES,5,Sarrià-Sant Gervasi,2015,8,Agost,23
c98fdd32-b4f2-48b3-aa7f-ba38950b3504,500,MANIFESTACIONS / CONCENTRACIONS,6,Gràcia,2015,3,Març,8
c993571e-cd64-40fc-be14-29ffd7114d56,442,ALTRES INCIDÈNCIES AMB ANIMALS,4,Les Corts,2015,9,Setembre,6
c9a302e4-9d94-4855-b1ba-eccf2e5163a7,810,ABOCAMENT DE RESIDUS,2,Eixample,2015,7,Juliol,2
c9a89874-806a-4262-8dfa-46b6632b4396,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,-1,Desconegut,2015,11,Novembre,2
c9ab3301-b94b-4f57-bb7f-a59c22ce59f5,421,INFRACCIONS EN LOCALS,9,Sant Andreu,2015,11,Novembre,1
c9c00762-653e-47df-b547-5bf7b504de45,620,ESTUPEFAENTS / PSICOTROPICS,10,Sant Martí,2015,2,Febrer,19
c9c1f926-756b-4850-8698-955c21cdbdd6,650,VIGILÀNCIA POLICIAL,5,Sarrià-Sant Gervasi,2015,3,Març,351
c9c2e5c1-6fd7-4328-acc4-650facd19577,62,AVARIES DE SERVEIS MUNICIPALS,4,Les Corts,2015,5,Maig,3
c9c4c2d3-d58c-4495-a067-3eb0063506cd,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,3,Sants-Montjuïc,2015,3,Març,15
c9c64de6-4583-4e33-aa4a-1ffab90a3d2c,451,OCUPACIONS D ESPAIS PÚBLICS,1,Ciutat Vella,2015,5,Maig,16
c9c834de-57f0-4733-a914-142df585f5b1,422,INSPECCIONS / CONTROLS EN LOCALS,1,Ciutat Vella,2015,5,Maig,27
c9d46b01-8425-483c-932e-4f3c7607bda1,222,INFRACCIONS EN MOVIMENT,-1,Desconegut,2015,7,Juliol,10
c9d5039e-cdf9-4d03-a793-a4fb952b253e,650,VIGILÀNCIA POLICIAL,-1,Desconegut,2015,4,Abril,46
c9d528ed-47f8-4b07-befc-5e80bdf08e0c,240,CONTROLS DE TRÀNSIT,10,Sant Martí,2015,12,Desembre,25
c9e24559-ed7c-425f-993b-0a47f6b8af53,203,SENYALS AUTOMATITZADES,7,Horta-Guinardó,2015,11,Novembre,27
c9e6f756-02b1-48a3-adc3-dc0851ff0d5c,70,SINISTRES EN EDIFICIS,3,Sants-Montjuïc,2015,10,Octubre,11
ca007b3c-c501-4ab9-b5f1-bb7b8f8566d7,421,INFRACCIONS EN LOCALS,3,Sants-Montjuïc,2015,5,Maig,2
ca0d8455-50fe-4be2-9601-4b5e4602b08d,242,IMMOBILITZACIONS /DESIMMOBILITZACIONS,10,Sant Martí,2015,3,Març,1
ca13886b-ba2b-42e2-b707-7e2c311653c5,440,ANIMALS DE COMPANYIA,8,Nou Barris,2015,5,Maig,30
ca1673be-1bf8-464e-923b-6d7c7b093f42,61,AVARIES DE SERVEIS PÚBLICS,9,Sant Andreu,2015,7,Juliol,21
ca214b4b-e470-458f-b352-45d21cafdc58,442,ALTRES INCIDÈNCIES AMB ANIMALS,-1,Desconegut,2015,4,Abril,1
ca233909-e49e-47b3-a1e0-c5389d6e6f90,800,FOGUERES / BARBACOES,8,Nou Barris,2015,12,Desembre,1
ca26366e-a4f2-4525-a51f-a139d5416161,680,ALTRES ACTUACIONS DE S  C ,8,Nou Barris,2015,6,Juny,57
ca2b9323-bf38-46c5-aa89-982bb0821256,240,CONTROLS DE TRÀNSIT,8,Nou Barris,2015,8,Agost,18
ca2db854-cbff-4cef-928b-0cea7a23ac0b,650,VIGILÀNCIA POLICIAL,3,Sants-Montjuïc,2015,11,Novembre,291
ca2e4254-e852-4b72-abae-2cda85cf4649,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,-1,Desconegut,2015,12,Desembre,9
ca33370b-43aa-489c-84ef-f66b9afb4785,610,ACTES CONTRA LA PROPIETAT PRIVADA,2,Eixample,2015,2,Febrer,197
ca53016a-bfc1-4b40-ac4e-10c66338fbc1,240,CONTROLS DE TRÀNSIT,-1,Desconegut,2015,12,Desembre,1
ca5a3f5a-4671-43db-bd46-00ca70b2efb0,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,2,Eixample,2015,1,Gener,147
ca5ca29b-0283-4a10-b7cd-1301c9d0e59a,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,-1,Desconegut,2015,7,Juliol,5
ca6073c5-d9bd-472b-9f43-0674bad84c38,430,ESPECTACLES EN ESPAIS PÚBLICS,10,Sant Martí,2015,3,Març,5
ca64f6d0-0ce6-40d8-a389-4dc1f1c5f6ed,530,DELICTES CONTRA L ORDRE PÚBLIC,10,Sant Martí,2015,7,Juliol,1
ca6fb998-d8c7-4d8e-99b8-263f2aeb5aed,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,6,Gràcia,2015,8,Agost,30
ca76e4ee-eebd-41e8-8ba2-eb5e210cedfe,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,9,Sant Andreu,2015,6,Juny,39
ca7a958d-5a42-436f-b4f1-5d7c7c88bef5,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,4,Les Corts,2015,2,Febrer,44
ca862369-b4c9-4d2b-93c4-523e4619b3aa,430,ESPECTACLES EN ESPAIS PÚBLICS,2,Eixample,2015,10,Octubre,13
ca9044c4-d7a7-4764-9ae0-303a3f5949f3,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,5,Sarrià-Sant Gervasi,2015,5,Maig,19
ca96cb27-2580-48df-981c-282e32bb8a85,513,CONFLICTES EN LOCALS,2,Eixample,2015,1,Gener,36
ca979c12-3e59-44e6-8d6f-0a9cce6a3907,800,FOGUERES / BARBACOES,7,Horta-Guinardó,2015,5,Maig,2
ca985c7f-09e2-4815-8d01-11feef11900f,204,SENYALS NO AUTOMATITZADES,3,Sants-Montjuïc,2015,4,Abril,4
caa3a02e-6f3a-4f59-b513-0f53b68aaba4,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,1,Ciutat Vella,2015,6,Juny,36
caabf140-7884-4786-9f94-7d6dfc5a2b13,211,ACCIDENTS DE TRÀNSIT AMB FERITS,5,Sarrià-Sant Gervasi,2015,8,Agost,61
cab00f68-3193-460d-bae6-7b7c4a216ffc,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,10,Sant Martí,2015,3,Març,22
cab5b92b-a0e3-4bb8-b4e4-1252fbf05c2c,610,ACTES CONTRA LA PROPIETAT PRIVADA,10,Sant Martí,2015,12,Desembre,151
cab8ed1f-96f0-4011-be18-4c28385ce6a3,480,ALARMES D INCENDI / ROBATORI,8,Nou Barris,2015,10,Octubre,3
cabffff0-1df0-4066-abcc-2d0940936513,303,ASSISTÈNCIA A MALALTS MENTALS,6,Gràcia,2015,10,Octubre,4
cac446ff-5858-4f0a-b43d-af7b596d7b03,510,BARALLES,4,Les Corts,2015,11,Novembre,2
caca16ef-640e-421e-a605-ba2facb3715e,240,CONTROLS DE TRÀNSIT,10,Sant Martí,2015,7,Juliol,12
cad4ac4c-e3c2-4bf9-a593-5a223e9f2c8b,70,SINISTRES EN EDIFICIS,9,Sant Andreu,2015,8,Agost,10
cadf5a22-f64d-47b6-81c9-6c5c1f93fc79,500,MANIFESTACIONS / CONCENTRACIONS,8,Nou Barris,2015,5,Maig,9
cae6eabd-8ab0-4635-ae02-12878c753d14,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,10,Sant Martí,2015,5,Maig,54
cae74f69-f7e5-4d5a-896e-313f1eaff532,451,OCUPACIONS D ESPAIS PÚBLICS,2,Eixample,2015,4,Abril,22
caf678e3-07a8-4736-beee-6ca46ab75f89,510,BARALLES,5,Sarrià-Sant Gervasi,2015,7,Juliol,4
cafd9942-1398-45e6-b498-a6fc69f19ebd,22,NEU I GEL,10,Sant Martí,2015,2,Febrer,9
cb011961-5df5-4ec7-b05e-45d846688f7b,204,SENYALS NO AUTOMATITZADES,5,Sarrià-Sant Gervasi,2015,7,Juliol,4
cb1f7f48-ff0d-4a6c-b989-9cca77587952,680,ALTRES ACTUACIONS DE S  C ,1,Ciutat Vella,2015,3,Març,222
cb29ff76-cf0f-4ba6-b508-fcf01df850d9,640,INFRACCIONS D ESTRANGERS,1,Ciutat Vella,2015,6,Juny,8
cb3adae4-40cd-45ee-9984-0253e8268cb1,70,SINISTRES EN EDIFICIS,8,Nou Barris,2015,9,Setembre,3
cb47eec0-ddca-46f2-af15-ea5862447ea2,61,AVARIES DE SERVEIS PÚBLICS,10,Sant Martí,2015,7,Juliol,37
cb49465b-ebd4-4f4b-8e67-4b8b7717baa7,650,VIGILÀNCIA POLICIAL,4,Les Corts,2015,6,Juny,281
cb4984e4-4b6f-497e-9152-60408ca0cc89,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,2,Eixample,2015,7,Juliol,15
cb49e37c-677e-4b62-86ca-4eec58019281,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,7,Horta-Guinardó,2015,12,Desembre,16
cb4f1435-4844-4539-af75-ae98f11b6aff,400,CONVIVÈNCIA VEINAL,4,Les Corts,2015,2,Febrer,84
cb59e4e1-a536-4a51-9a80-d12111247bf0,421,INFRACCIONS EN LOCALS,1,Ciutat Vella,2015,4,Abril,5
cb5dd03e-d592-4945-b8c0-5a21ab7c9795,451,OCUPACIONS D ESPAIS PÚBLICS,3,Sants-Montjuïc,2015,1,Gener,7
cb61fd48-3b0c-47c0-8ba3-c009e9bd67d7,620,ESTUPEFAENTS / PSICOTROPICS,7,Horta-Guinardó,2015,11,Novembre,8
cb64bb9c-1f19-45dc-83fe-dfb60e729584,305,COL·LABORACIÓ AMB ALTRES SERVEIS,6,Gràcia,2015,5,Maig,39
cb665ace-97ca-413f-b1ba-674efdfd6aa9,211,ACCIDENTS DE TRÀNSIT AMB FERITS,-1,Desconegut,2015,2,Febrer,24
cb8d22d0-892c-4ad4-a1d9-658b18b0cbf2,440,ANIMALS DE COMPANYIA,9,Sant Andreu,2015,1,Gener,22
cb95e208-85bc-42a0-b123-a09b19dde561,660,VIOLÈNCIA DOMÈSTICA,2,Eixample,2015,11,Novembre,15
cb981d1d-7497-4422-9515-4480cd3ddc83,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,10,Sant Martí,2015,3,Març,53
cb9c512f-51a5-4cf1-af3a-9aecdf5f3fe0,300,ASSISTÈNCIA A PERSONES EN EDIFICI,5,Sarrià-Sant Gervasi,2015,8,Agost,29
cba55a20-c6b3-4ec7-b90f-f8d509f27cc8,305,COL·LABORACIÓ AMB ALTRES SERVEIS,4,Les Corts,2015,2,Febrer,11
cba8b271-4de7-4716-89a5-21870cf422b5,221,INFRACCIONS PER ESTACIONAMENTS,6,Gràcia,2015,12,Desembre,124
cba8b619-6160-476f-984a-a24cec551f72,204,SENYALS NO AUTOMATITZADES,4,Les Corts,2015,7,Juliol,1
cbb4383f-cebc-44e1-8795-958bf12cd613,660,VIOLÈNCIA DOMÈSTICA,9,Sant Andreu,2015,5,Maig,9
cbbe092c-f2af-4e43-83c9-1a0f280291cb,241,SUPORTS,6,Gràcia,2015,9,Setembre,23
cbbea893-3773-4e64-9dbf-5a45a6a8d1a3,660,VIOLÈNCIA DOMÈSTICA,9,Sant Andreu,2015,8,Agost,12
cbc16bec-cb77-480a-a02c-76580b1ceaa1,670,AGRESSIONS,6,Gràcia,2015,12,Desembre,15
cbc9fa14-ff62-46be-8672-8d280e2f1715,241,SUPORTS,7,Horta-Guinardó,2015,3,Març,59
cbd3bcba-1732-4329-a700-1dabb4915d4d,240,CONTROLS DE TRÀNSIT,5,Sarrià-Sant Gervasi,2015,5,Maig,59
cbde7e36-21b1-4f43-897f-7e91de6a9520,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,7,Horta-Guinardó,2015,9,Setembre,44
cbe2abe4-35d2-4eb4-9dd7-3d2b3751bc94,660,VIOLÈNCIA DOMÈSTICA,3,Sants-Montjuïc,2015,11,Novembre,23
cbe68e48-f84c-4527-9f32-ff3ca09a31f3,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,1,Ciutat Vella,2015,2,Febrer,209
cbeda58f-f471-420e-a04a-ea6cf57abc69,305,COL·LABORACIÓ AMB ALTRES SERVEIS,9,Sant Andreu,2015,10,Octubre,37
cbef30dc-01ec-43f4-8ac2-c59751fb2c83,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,3,Sants-Montjuïc,2015,10,Octubre,15
cbf54863-32c6-47bf-96bd-7dbdd6ddb0d0,480,ALARMES D INCENDI / ROBATORI,5,Sarrià-Sant Gervasi,2015,12,Desembre,10
cbf65010-6a4b-4953-a403-40f0d390ccc2,620,ESTUPEFAENTS / PSICOTROPICS,9,Sant Andreu,2015,4,Abril,12
cc0358ab-69e7-49d6-8615-4fba0adc7f03,440,ANIMALS DE COMPANYIA,3,Sants-Montjuïc,2015,5,Maig,41
cc03e25b-89d7-4dca-af43-8910c63c41d7,50,ATEMPTATS,7,Horta-Guinardó,2015,5,Maig,1
cc0c00ae-83bb-4a36-8406-853446b0678c,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,7,Horta-Guinardó,2015,3,Març,3
cc16075f-45db-44ad-a719-d5c48ab68102,211,ACCIDENTS DE TRÀNSIT AMB FERITS,10,Sant Martí,2015,10,Octubre,113
cc239ebb-b348-4b4f-bce9-0d2ac097f297,451,OCUPACIONS D ESPAIS PÚBLICS,10,Sant Martí,2015,10,Octubre,5
cc24a9ac-2af5-4e2c-b899-ee72a0df05f2,203,SENYALS AUTOMATITZADES,4,Les Corts,2015,12,Desembre,32
cc2dbafc-5b96-409a-bea5-17088f4871c7,421,INFRACCIONS EN LOCALS,4,Les Corts,2015,11,Novembre,1
cc34970a-b7da-4196-b161-a62d393de7ed,660,VIOLÈNCIA DOMÈSTICA,10,Sant Martí,2015,1,Gener,14
cc3586a1-c0f3-4290-9d5c-6b7c0887de2a,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,1,Ciutat Vella,2015,2,Febrer,5
cc363688-097f-488e-81d7-a2f296f133f6,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,4,Les Corts,2015,10,Octubre,44
cc36faa3-af36-473e-ab6b-c8b61e819f3e,300,ASSISTÈNCIA A PERSONES EN EDIFICI,5,Sarrià-Sant Gervasi,2015,1,Gener,31
cc37f34d-146d-4081-b063-5d269640229d,223,INFRACCIONS EN MOVIMENT (VEHICLES),2,Eixample,2015,4,Abril,3
cc522231-3dac-4106-b0c9-d26ad62ee11a,240,CONTROLS DE TRÀNSIT,7,Horta-Guinardó,2015,5,Maig,45
cc523eb9-82ab-4c5c-9ae5-f3c3f86fe7d6,203,SENYALS AUTOMATITZADES,6,Gràcia,2015,3,Març,21
cc5717a8-f6c3-4092-9810-175703827766,223,INFRACCIONS EN MOVIMENT (VEHICLES),10,Sant Martí,2015,2,Febrer,4
cc61b9b7-fba7-44f9-8de6-c741e4bcc052,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,9,Sant Andreu,2015,4,Abril,81
cc64e256-1f37-4cbb-a129-0f288188ccd6,411,VENDA AMBULANT,8,Nou Barris,2015,12,Desembre,13
cc6bea75-0ac6-4b73-8427-323ed6ea458a,630,CONTRA LA LLIBERTAT SEXUAL,-1,Desconegut,2015,9,Setembre,1
cc78b634-576e-42e9-be22-bea0914566b2,411,VENDA AMBULANT,-1,Desconegut,2015,6,Juny,40
cc7d8dd2-40f1-4dac-bcad-baed649602a2,680,ALTRES ACTUACIONS DE S  C ,10,Sant Martí,2015,9,Setembre,147
cc7f84da-2bea-4a89-bf13-dc7bdf88cbf2,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,10,Sant Martí,2015,6,Juny,45
cc891c10-251a-4636-8f5b-4edeb38725a8,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,9,Sant Andreu,2015,8,Agost,29
cc914494-fec2-4ecf-b546-aede192421e6,240,CONTROLS DE TRÀNSIT,2,Eixample,2015,5,Maig,16
cc94c1b1-d05a-4cfa-957f-8bf60f10a01f,513,CONFLICTES EN LOCALS,10,Sant Martí,2015,5,Maig,17
ccafd6ed-1413-4a98-aec9-1b9de79a959f,30,MATÈRIES PERILLOSES,4,Les Corts,2015,1,Gener,1
ccb93ca0-6ae1-4fce-8177-7b77ca68d943,422,INSPECCIONS / CONTROLS EN LOCALS,6,Gràcia,2015,12,Desembre,14
ccb98f2f-fa69-4644-ae68-42ff0bb80240,660,VIOLÈNCIA DOMÈSTICA,1,Ciutat Vella,2015,3,Març,27
ccbaf0e7-2100-44d1-96c4-eccfa992702f,60,SUBMINISTRAMENTS BÀSICS,5,Sarrià-Sant Gervasi,2015,3,Març,1
ccc4ab56-ad18-4a63-9886-070c52160bea,510,BARALLES,5,Sarrià-Sant Gervasi,2015,5,Maig,2
ccd7a94b-de58-4224-9049-ac1730a6bdea,50,ATEMPTATS,4,Les Corts,2015,2,Febrer,1
ccdeb7bf-a5ec-4279-800d-37f522a7eed8,421,INFRACCIONS EN LOCALS,7,Horta-Guinardó,2015,1,Gener,2
cce0e13e-16ba-4e1a-9ab9-76c9975c6d16,250,CONDUCCIONS I ACOMPANYAMENTS,3,Sants-Montjuïc,2015,1,Gener,5
ccf03475-54e7-444f-ba4a-cd78363d3fc6,660,VIOLÈNCIA DOMÈSTICA,1,Ciutat Vella,2015,1,Gener,16
ccfa53b1-5b78-476f-9d18-3c3e3a9007f2,420,INCIDÈNCIES DE LOCALS,3,Sants-Montjuïc,2015,5,Maig,123
cd061ceb-3688-42e9-8785-63e989e83197,100,ÀMBIT DE PROTECCIÓ DEL MENOR,4,Les Corts,2015,5,Maig,4
cd145ae5-ec82-4727-b06f-59885abda32e,420,INCIDÈNCIES DE LOCALS,7,Horta-Guinardó,2015,1,Gener,26
cd14c7be-f823-4708-be64-b06d21913090,63,EDIFICIS OFICIALS,2,Eixample,2015,7,Juliol,2
cd15e73d-1e1d-47fb-a5ae-4cb31fcb635f,500,MANIFESTACIONS / CONCENTRACIONS,8,Nou Barris,2015,3,Març,10
cd25a123-b96f-4123-b315-4d3145572359,20,PLUJA TORRENCIAL,1,Ciutat Vella,2015,3,Març,1
cd2fc4d5-a8ea-4c31-ab42-4ff1acde6404,61,AVARIES DE SERVEIS PÚBLICS,3,Sants-Montjuïc,2015,5,Maig,16
cd41bb6a-1a86-4515-9a34-1869f8128f9a,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,4,Les Corts,2015,2,Febrer,50
cd4ea16f-2ab5-4dd9-a293-ecf0670c3dba,211,ACCIDENTS DE TRÀNSIT AMB FERITS,-1,Desconegut,2015,12,Desembre,8
cd5d0850-6404-41bd-93aa-74c7a0c0eb97,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,5,Sarrià-Sant Gervasi,2015,4,Abril,72
cd5e32f8-f17b-433d-ab5b-bb02b4c3d1ff,600,COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL,3,Sants-Montjuïc,2015,8,Agost,18
cd7a50f2-b768-49a2-884d-c064a8565186,422,INSPECCIONS / CONTROLS EN LOCALS,1,Ciutat Vella,2015,11,Novembre,17
cd9490b4-1dc9-4a24-ad7a-1ff4e908e99a,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,4,Les Corts,2015,1,Gener,3
cd973e6d-466f-4e55-b318-c3e14c52ef5e,250,CONDUCCIONS I ACOMPANYAMENTS,10,Sant Martí,2015,7,Juliol,2
cda006ef-3601-45df-8137-491c0490ef32,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,6,Gràcia,2015,4,Abril,26
cda08a43-625c-4ce9-9494-fd346b1d88cf,670,AGRESSIONS,5,Sarrià-Sant Gervasi,2015,4,Abril,9
cda4a28d-6e2b-4fd6-b850-9ec7871408c8,222,INFRACCIONS EN MOVIMENT,2,Eixample,2015,11,Novembre,282
cda52dec-f187-4ca2-8ea7-42e77f6f3a1a,0,INCENDIS,1,Ciutat Vella,2015,4,Abril,26
cda66b74-663b-44e7-af02-a1039bfc00ed,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,3,Sants-Montjuïc,2015,5,Maig,64
cdac5373-7232-4743-be9f-57d21b8122d0,411,VENDA AMBULANT,10,Sant Martí,2015,5,Maig,30
cdacf0c7-8b7f-4faa-857e-94b550b73a06,0,INCENDIS,4,Les Corts,2015,12,Desembre,10
cdb3226f-5417-4c4f-9706-87cc0a1475ac,440,ANIMALS DE COMPANYIA,9,Sant Andreu,2015,5,Maig,23
cdb3290f-d516-4ecb-acc0-b042b2a06ff5,100,ÀMBIT DE PROTECCIÓ DEL MENOR,6,Gràcia,2015,5,Maig,3
cdb351c2-0c46-4b43-8232-4e3f2d1b07ef,670,AGRESSIONS,6,Gràcia,2015,11,Novembre,24
cdec2471-2b1f-4aca-86ce-6b64c6c49b8b,620,ESTUPEFAENTS / PSICOTROPICS,5,Sarrià-Sant Gervasi,2015,2,Febrer,11
cdfd219b-096a-4782-9f93-080e6846d968,600,COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL,5,Sarrià-Sant Gervasi,2015,2,Febrer,10
ce00ccd6-1e3b-4b80-8638-aab404ccbf06,400,CONVIVÈNCIA VEINAL,3,Sants-Montjuïc,2015,10,Octubre,254
ce038f69-495e-4198-bdaf-01d74fe81d79,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,3,Sants-Montjuïc,2015,9,Setembre,99
ce0c54e9-fd5e-44fd-9f10-924766c8d8e2,305,COL·LABORACIÓ AMB ALTRES SERVEIS,-1,Desconegut,2015,10,Octubre,4
ce12e7e2-01a2-4654-b976-e18e3c4e4649,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,6,Gràcia,2015,6,Juny,6
ce153cc3-ecb2-429b-8d40-7f51dcd61871,70,SINISTRES EN EDIFICIS,3,Sants-Montjuïc,2015,9,Setembre,3
ce17a12f-7172-41b0-9c85-1049175f0dc8,440,ANIMALS DE COMPANYIA,9,Sant Andreu,2015,8,Agost,32
ce2071a6-2bf1-4461-80f8-2ce6cfacca25,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,9,Sant Andreu,2015,3,Març,50
ce297835-7192-4af7-91b7-3c89e089a39c,440,ANIMALS DE COMPANYIA,1,Ciutat Vella,2015,2,Febrer,20
ce3f71e8-ff21-4343-9f1e-95c1e085f958,480,ALARMES D INCENDI / ROBATORI,9,Sant Andreu,2015,10,Octubre,1
ce482084-cade-4497-bb94-ed86d2a67afe,241,SUPORTS,6,Gràcia,2015,7,Juliol,9
ce4e6fa4-7b40-461a-8529-a326891ffb64,211,ACCIDENTS DE TRÀNSIT AMB FERITS,5,Sarrià-Sant Gervasi,2015,2,Febrer,119
ce54beba-709b-4a6e-8484-af246ef528ca,441,ANIMALS / INSECTES PERILLOSOS,-1,Desconegut,2015,9,Setembre,1
ce690e48-19f8-4f3e-b458-7d4a6b40e182,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,4,Les Corts,2015,8,Agost,44
ce6e69e3-9048-43d5-8d6c-6cd833a6fa99,650,VIGILÀNCIA POLICIAL,9,Sant Andreu,2015,12,Desembre,305
ce73363d-28ab-4759-bed2-098daae2d85d,620,ESTUPEFAENTS / PSICOTROPICS,-1,Desconegut,2015,11,Novembre,2
ce75ba83-3c72-4f59-8c42-022c5255fee0,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,3,Sants-Montjuïc,2015,10,Octubre,107
ce7adca5-a1d2-471f-b706-f5f46ffdd388,63,EDIFICIS OFICIALS,2,Eixample,2015,8,Agost,8
ce9c1745-d7dd-4435-9050-874ff5b62dba,21,VENTS FORTS,10,Sant Martí,2015,5,Maig,1
cea1a9d4-7bac-41b6-8512-ccd1b8025f3a,40,TRANSPORT PÚBLIC,5,Sarrià-Sant Gervasi,2015,3,Març,1
cea5883d-c72d-44b3-a2f7-58b13ad79a6c,241,SUPORTS,9,Sant Andreu,2015,11,Novembre,22
ceb5d4c6-2819-4e25-895b-baa3feaa0c67,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,7,Horta-Guinardó,2015,9,Setembre,53
cebae8b7-ccbb-4c7f-bd00-27e0fb950864,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,2,Eixample,2015,6,Juny,34
cec37c17-f1f0-4305-80e4-3f0c3a4696a7,221,INFRACCIONS PER ESTACIONAMENTS,3,Sants-Montjuïc,2015,3,Març,169
cec85007-a5a5-483b-b0b1-d9790c163547,630,CONTRA LA LLIBERTAT SEXUAL,10,Sant Martí,2015,12,Desembre,4
ced76942-725e-44f5-8acf-3668f386cf0c,670,AGRESSIONS,10,Sant Martí,2015,5,Maig,41
cedf6f97-9f17-4115-9e81-577dee845595,610,ACTES CONTRA LA PROPIETAT PRIVADA,8,Nou Barris,2015,3,Març,48
cef7a3f1-b0a4-473c-a183-a05824aa5e6a,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,9,Sant Andreu,2015,3,Març,21
cef9160d-022d-4369-9e82-e4ab6853b378,220,INFRACCIONS EN GUALS I RESERVES,2,Eixample,2015,3,Març,336
cefb209a-cae3-44e7-8195-aef44024089d,305,COL·LABORACIÓ AMB ALTRES SERVEIS,10,Sant Martí,2015,6,Juny,65
cefb310b-ef5e-4b33-b5dc-cd0d2e3e3977,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,4,Les Corts,2015,11,Novembre,9
cf02565d-1c13-4aa8-a963-7eb722d6c1ee,800,FOGUERES / BARBACOES,5,Sarrià-Sant Gervasi,2015,3,Març,2
