CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
070;SINISTRES EN EDIFICIS;10;Sant Martí;2012;2;Febrer;8
221;INFRACCIONS PER ESTACIONAMENTS;3;Sants-Montjuïc;2012;2;Febrer;155
222;INFRACCIONS EN MOVIMENT;4;Les Corts;2012;2;Febrer;60
441;ANIMALS / INSECTES PERILLOSOS;7;Horta-Guinardó;2012;2;Febrer;5
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;2;Eixample;2012;2;Febrer;218
220;INFRACCIONS EN GUALS I RESERVES;6;Gràcia;2012;2;Febrer;126
610;ACTES CONTRA LA PROPIETAT PRIVADA;7;Horta-Guinardó;2012;2;Febrer;38
510;BARALLES;5;Sarrià-Sant Gervasi;2012;2;Febrer;10
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;6;Gràcia;2012;2;Febrer;62
830;ALTRES ACTUACIONS EN MEDI AMBIENT;10;Sant Martí;2012;2;Febrer;8
510;BARALLES;9;Sant Andreu;2012;2;Febrer;13
430;ESPECTACLES EN ESPAIS PÚBLICS;6;Gràcia;2012;1;Gener;2
102;REFORMA;4;Les Corts;2012;2;Febrer;2
030;MATÈRIES PERILLOSES;1;Ciutat Vella;2012;2;Febrer;7
303;ASSISTÈNCIA A MALALTS MENTALS;5;Sarrià-Sant Gervasi;2012;1;Gener;1
660;VIOLÈNCIA DOMÈSTICA;3;Sants-Montjuïc;2012;2;Febrer;11
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;1;Ciutat Vella;2012;2;Febrer;42
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2012;2;Febrer;4
480;ALARMES D INCENDI / ROBATORI;9;Sant Andreu;2012;2;Febrer;4
620;ESTUPEFAENTS / PSICOTROPICS;7;Horta-Guinardó;2012;2;Febrer;12
611;ACTES CONTRA LA PROPIETAT PÚBLICA;2;Eixample;2012;2;Febrer;2
241;SUPORTS;4;Les Corts;2012;2;Febrer;9
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;10;Sant Martí;2012;3;Març;253
680;ALTRES ACTUACIONS DE S, C,;10;Sant Martí;2012;3;Març;103
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;3;Sants-Montjuïc;2012;3;Març;71
241;SUPORTS;10;Sant Martí;2012;3;Març;126
211;ACCIDENTS DE TRÀNSIT AMB FERITS;9;Sant Andreu;2012;3;Març;60
303;ASSISTÈNCIA A MALALTS MENTALS;2;Eixample;2012;3;Març;5
050;ATEMPTATS;5;Sarrià-Sant Gervasi;2012;2;Febrer;1
204;SENYALS NO AUTOMATITZADES;5;Sarrià-Sant Gervasi;2012;3;Març;9
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;10;Sant Martí;2012;3;Març;10
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;1;Ciutat Vella;2012;3;Març;46
631;CONTRA ELS DRETS DELS TREBALLADORS;5;Sarrià-Sant Gervasi;2012;3;Març;1
660;VIOLÈNCIA DOMÈSTICA;5;Sarrià-Sant Gervasi;2012;3;Març;1
430;ESPECTACLES EN ESPAIS PÚBLICS;1;Ciutat Vella;2012;3;Març;3
023;COMUNICATS D EMERGÈNCIA;1;Ciutat Vella;2012;3;Març;1
421;INFRACCIONS EN LOCALS;8;Nou Barris;2012;3;Març;1
300;ASSISTÈNCIA A PERSONES EN EDIFICI;4;Les Corts;2012;4;Abril;11
680;ALTRES ACTUACIONS DE S, C,;6;Gràcia;2012;4;Abril;43
203;SENYALS AUTOMATITZADES;7;Horta-Guinardó;2012;4;Abril;46
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;4;Les Corts;2012;4;Abril;8
050;ATEMPTATS;2;Eixample;2012;3;Març;2
204;SENYALS NO AUTOMATITZADES;2;Eixample;2012;4;Abril;3
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;4;Les Corts;2012;4;Abril;70
510;BARALLES;2;Eixample;2012;4;Abril;28
440;ANIMALS DE COMPANYIA;1;Ciutat Vella;2012;4;Abril;16
611;ACTES CONTRA LA PROPIETAT PÚBLICA;3;Sants-Montjuïc;2012;4;Abril;1
810;ABOCAMENT DE RESIDUS;7;Horta-Guinardó;2012;4;Abril;2
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;8;Nou Barris;2012;4;Abril;1
220;INFRACCIONS EN GUALS I RESERVES;3;Sants-Montjuïc;2012;5;Maig;188
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;7;Horta-Guinardó;2012;5;Maig;41
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;8;Nou Barris;2012;5;Maig;59
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;10;Sant Martí;2012;5;Maig;87
400;CONVIVÈNCIA VEINAL;10;Sant Martí;2012;5;Maig;303
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;6;Gràcia;2012;5;Maig;16
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2012;5;Maig;122
620;ESTUPEFAENTS / PSICOTROPICS;4;Les Corts;2012;5;Maig;7
440;ANIMALS DE COMPANYIA;2;Eixample;2012;5;Maig;29
400;CONVIVÈNCIA VEINAL;6;Gràcia;2012;5;Maig;235
830;ALTRES ACTUACIONS EN MEDI AMBIENT;4;Les Corts;2012;5;Maig;1
305;COL·LABORACIÓ AMB ALTRES SERVEIS;9;Sant Andreu;2012;5;Maig;12
000;INCENDIS;7;Horta-Guinardó;2012;5;Maig;25
21B;ACCIDENT REBUT PEL 080 (Recodificar);9;Sant Andreu;2012;5;Maig;2
100;ÀMBIT DE PROTECCIÓ DEL MENOR;1;Ciutat Vella;2012;5;Maig;19
061;AVARIES DE SERVEIS PÚBLICS;3;Sants-Montjuïc;2012;5;Maig;20
100;ÀMBIT DE PROTECCIÓ DEL MENOR;10;Sant Martí;2012;5;Maig;10
422;INSPECCIONS / CONTROLS EN LOCALS;1;Ciutat Vella;2012;5;Maig;21
440;ANIMALS DE COMPANYIA;3;Sants-Montjuïc;2012;5;Maig;15
611;ACTES CONTRA LA PROPIETAT PÚBLICA;2;Eixample;2012;5;Maig;4
820;CAÇA / PESCA / FLORA / FAUNA;7;Horta-Guinardó;2012;5;Maig;1
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2012;6;Juny;117
241;SUPORTS;3;Sants-Montjuïc;2012;6;Juny;30
203;SENYALS AUTOMATITZADES;5;Sarrià-Sant Gervasi;2012;6;Juny;23
220;INFRACCIONS EN GUALS I RESERVES;4;Les Corts;2012;6;Juny;90
610;ACTES CONTRA LA PROPIETAT PRIVADA;2;Eixample;2012;6;Juny;132
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;1;Ciutat Vella;2012;6;Juny;63
411;VENDA AMBULANT;4;Les Corts;2012;6;Juny;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;1;Ciutat Vella;2012;6;Juny;38
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2012;6;Juny;6
420;INCIDÈNCIES DE LOCALS;4;Les Corts;2012;6;Juny;32
061;AVARIES DE SERVEIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;6;Juny;5
070;SINISTRES EN EDIFICIS;3;Sants-Montjuïc;2012;6;Juny;12
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;5;Sarrià-Sant Gervasi;2012;6;Juny;9
223;INFRACCIONS EN MOVIMENT (VEHICLES);6;Gràcia;2012;5;Maig;1
422;INSPECCIONS / CONTROLS EN LOCALS;6;Gràcia;2012;6;Juny;1
220;INFRACCIONS EN GUALS I RESERVES;10;Sant Martí;2012;7;Juliol;140
220;INFRACCIONS EN GUALS I RESERVES;5;Sarrià-Sant Gervasi;2012;7;Juliol;165
710;CUSTÒDIES;1;Ciutat Vella;2012;6;Juny;1
800;FOGUERES / BARBACOES;5;Sarrià-Sant Gervasi;2012;6;Juny;2
040;TRANSPORT PÚBLIC;9;Sant Andreu;2012;6;Juny;1
221;INFRACCIONS PER ESTACIONAMENTS;5;Sarrià-Sant Gervasi;2012;7;Juliol;140
441;ANIMALS / INSECTES PERILLOSOS;4;Les Corts;2012;7;Juliol;3
680;ALTRES ACTUACIONS DE S, C,;9;Sant Andreu;2012;7;Juliol;65
000;INCENDIS;9;Sant Andreu;2012;7;Juliol;31
061;AVARIES DE SERVEIS PÚBLICS;2;Eixample;2012;7;Juliol;25
670;AGRESSIONS;3;Sants-Montjuïc;2012;7;Juliol;25
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2012;7;Juliol;12
061;AVARIES DE SERVEIS PÚBLICS;9;Sant Andreu;2012;7;Juliol;17
223;INFRACCIONS EN MOVIMENT (VEHICLES);3;Sants-Montjuïc;2012;7;Juliol;4
203;SENYALS AUTOMATITZADES;9;Sant Andreu;2012;7;Juliol;14
810;ABOCAMENT DE RESIDUS;10;Sant Martí;2012;7;Juliol;9
21B;ACCIDENT REBUT PEL 080 (Recodificar);9;Sant Andreu;2012;7;Juliol;1
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2012;9;Setembre;1
430;ESPECTACLES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;9;Setembre;2
030;MATÈRIES PERILLOSES;9;Sant Andreu;2012;11;Novembre;1
060;SUBMINISTRAMENTS BÀSICS;10;Sant Martí;2012;11;Novembre;1
063;EDIFICIS OFICIALS;3;Sants-Montjuïc;2012;11;Novembre;1
401;MOLESTIES PER GENERADORS;3;Sants-Montjuïc;2012;11;Novembre;1
050;ATEMPTATS;9;Sant Andreu;2012;8;Agost;1
303;ASSISTÈNCIA A MALALTS MENTALS;5;Sarrià-Sant Gervasi;2012;7;Juliol;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;7;Horta-Guinardó;2012;8;Agost;1
520;OCUPACIONS IL·LÍCITES;8;Nou Barris;2012;8;Agost;1
451;OCUPACIONS D ESPAIS PÚBLICS;7;Horta-Guinardó;2012;8;Agost;3
050;ATEMPTATS;7;Horta-Guinardó;2012;8;Agost;1
030;MATÈRIES PERILLOSES;3;Sants-Montjuïc;2012;9;Setembre;2
023;COMUNICATS D EMERGÈNCIA;10;Sant Martí;2012;9;Setembre;1
621;DELICTES ALIMENTARIS;2;Eixample;2012;8;Agost;1
650;VIGILÀNCIA POLICIAL;9;Sant Andreu;2012;12;Desembre;206
650;VIGILÀNCIA POLICIAL;6;Gràcia;2012;12;Desembre;160
240;CONTROLS DE TRÀNSIT;10;Sant Martí;2012;12;Desembre;183
061;AVARIES DE SERVEIS PÚBLICS;1;Ciutat Vella;2012;12;Desembre;22
510;BARALLES;3;Sants-Montjuïc;2012;12;Desembre;20
513;CONFLICTES EN LOCALS;5;Sarrià-Sant Gervasi;2012;12;Desembre;8
000;INCENDIS;6;Gràcia;2012;12;Desembre;25
610;ACTES CONTRA LA PROPIETAT PRIVADA;10;Sant Martí;2012;12;Desembre;88
070;SINISTRES EN EDIFICIS;8;Nou Barris;2012;12;Desembre;2
421;INFRACCIONS EN LOCALS;6;Gràcia;2012;12;Desembre;3
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;9;Sant Andreu;2012;12;Desembre;29
660;VIOLÈNCIA DOMÈSTICA;7;Horta-Guinardó;2012;12;Desembre;10
070;SINISTRES EN EDIFICIS;6;Gràcia;2012;12;Desembre;9
203;SENYALS AUTOMATITZADES;8;Nou Barris;2012;12;Desembre;6
630;CONTRA LA LLIBERTAT SEXUAL;9;Sant Andreu;2012;12;Desembre;1
421;INFRACCIONS EN LOCALS;1;Ciutat Vella;2012;12;Desembre;3
101;ÀMBIT EDUCATIU;9;Sant Andreu;2012;12;Desembre;1
430;ESPECTACLES EN ESPAIS PÚBLICS;2;Eixample;2012;12;Desembre;1
240;CONTROLS DE TRÀNSIT;-1;Desconegut;2012;2;Febrer;68
610;ACTES CONTRA LA PROPIETAT PRIVADA;-1;Desconegut;2012;2;Febrer;19
211;ACCIDENTS DE TRÀNSIT AMB FERITS;-1;Desconegut;2012;9;Setembre;25
400;CONVIVÈNCIA VEINAL;-1;Desconegut;2012;4;Abril;43
062;AVARIES DE SERVEIS MUNICIPALS;-1;Desconegut;2012;12;Desembre;14
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;-1;Desconegut;2012;11;Novembre;5
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;-1;Desconegut;2012;9;Setembre;26
670;AGRESSIONS;-1;Desconegut;2012;5;Maig;4
241;SUPORTS;-1;Desconegut;2012;3;Març;10
630;CONTRA LA LLIBERTAT SEXUAL;-1;Desconegut;2012;11;Novembre;1
020;PLUJA TORRENCIAL;-1;Desconegut;2012;10;Octubre;1
430;ESPECTACLES EN ESPAIS PÚBLICS;-1;Desconegut;2012;4;Abril;1
400;CONVIVÈNCIA VEINAL;7;Horta-Guinardó;2012;8;Agost;270
240;CONTROLS DE TRÀNSIT;3;Sants-Montjuïc;2012;8;Agost;85
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;2;Eixample;2012;8;Agost;222
211;ACCIDENTS DE TRÀNSIT AMB FERITS;9;Sant Andreu;2012;9;Setembre;52
650;VIGILÀNCIA POLICIAL;10;Sant Martí;2012;9;Setembre;151
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;4;Les Corts;2012;9;Setembre;117
241;SUPORTS;7;Horta-Guinardó;2012;9;Setembre;49
222;INFRACCIONS EN MOVIMENT;6;Gràcia;2012;8;Agost;46
241;SUPORTS;10;Sant Martí;2012;9;Setembre;110
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;8;Nou Barris;2012;9;Setembre;35
211;ACCIDENTS DE TRÀNSIT AMB FERITS;8;Nou Barris;2012;9;Setembre;34
061;AVARIES DE SERVEIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;9;Setembre;17
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;8;Nou Barris;2012;8;Agost;12
680;ALTRES ACTUACIONS DE S, C,;6;Gràcia;2012;8;Agost;42
061;AVARIES DE SERVEIS PÚBLICS;7;Horta-Guinardó;2012;8;Agost;17
000;INCENDIS;1;Ciutat Vella;2012;8;Agost;41
241;SUPORTS;3;Sants-Montjuïc;2012;9;Setembre;22
800;FOGUERES / BARBACOES;3;Sants-Montjuïc;2012;9;Setembre;3
061;AVARIES DE SERVEIS PÚBLICS;9;Sant Andreu;2012;9;Setembre;12
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;3;Sants-Montjuïc;2012;8;Agost;54
070;SINISTRES EN EDIFICIS;5;Sarrià-Sant Gervasi;2012;8;Agost;3
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;4;Les Corts;2012;8;Agost;63
411;VENDA AMBULANT;7;Horta-Guinardó;2012;9;Setembre;7
440;ANIMALS DE COMPANYIA;5;Sarrià-Sant Gervasi;2012;8;Agost;18
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2012;9;Setembre;22
480;ALARMES D INCENDI / ROBATORI;9;Sant Andreu;2012;8;Agost;12
620;ESTUPEFAENTS / PSICOTROPICS;2;Eixample;2012;9;Setembre;31
061;AVARIES DE SERVEIS PÚBLICS;3;Sants-Montjuïc;2012;8;Agost;23
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;2;Eixample;2012;8;Agost;8
830;ALTRES ACTUACIONS EN MEDI AMBIENT;6;Gràcia;2012;8;Agost;3
010;EXPLOSIONS;10;Sant Martí;2012;9;Setembre;1
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;10;Sant Martí;2012;9;Setembre;3
420;INCIDÈNCIES DE LOCALS;4;Les Corts;2012;8;Agost;14
221;INFRACCIONS PER ESTACIONAMENTS;2;Eixample;2012;10;Octubre;218
240;CONTROLS DE TRÀNSIT;4;Les Corts;2012;10;Octubre;110
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2012;10;Octubre;18
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2012;10;Octubre;48
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2012;10;Octubre;134
070;SINISTRES EN EDIFICIS;10;Sant Martí;2012;9;Setembre;18
511;VANDALISME;3;Sants-Montjuïc;2012;10;Octubre;7
400;CONVIVÈNCIA VEINAL;4;Les Corts;2012;10;Octubre;101
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;7;Horta-Guinardó;2012;10;Octubre;32
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;3;Sants-Montjuïc;2012;10;Octubre;50
223;INFRACCIONS EN MOVIMENT (VEHICLES);5;Sarrià-Sant Gervasi;2012;10;Octubre;3
030;MATÈRIES PERILLOSES;2;Eixample;2012;10;Octubre;4
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2012;10;Octubre;32
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2012;10;Octubre;9
030;MATÈRIES PERILLOSES;8;Nou Barris;2012;10;Octubre;1
430;ESPECTACLES EN ESPAIS PÚBLICS;4;Les Corts;2012;10;Octubre;6
810;ABOCAMENT DE RESIDUS;5;Sarrià-Sant Gervasi;2012;9;Setembre;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);1;Ciutat Vella;2012;10;Octubre;1
040;TRANSPORT PÚBLIC;3;Sants-Montjuïc;2012;9;Setembre;2
511;VANDALISME;4;Les Corts;2012;10;Octubre;6
000;INCENDIS;9;Sant Andreu;2012;11;Novembre;38
513;CONFLICTES EN LOCALS;4;Les Corts;2012;11;Novembre;7
620;ESTUPEFAENTS / PSICOTROPICS;1;Ciutat Vella;2012;11;Novembre;72
240;CONTROLS DE TRÀNSIT;8;Nou Barris;2012;11;Novembre;68
430;ESPECTACLES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;10;Octubre;1
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;8;Nou Barris;2012;11;Novembre;13
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;9;Sant Andreu;2012;11;Novembre;37
300;ASSISTÈNCIA A PERSONES EN EDIFICI;5;Sarrià-Sant Gervasi;2012;11;Novembre;24
511;VANDALISME;5;Sarrià-Sant Gervasi;2012;11;Novembre;6
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2012;1;Gener;65
680;ALTRES ACTUACIONS DE S, C,;9;Sant Andreu;2012;1;Gener;60
400;CONVIVÈNCIA VEINAL;8;Nou Barris;2012;1;Gener;272
070;SINISTRES EN EDIFICIS;2;Eixample;2012;1;Gener;9
021;VENTS FORTS;2;Eixample;2012;1;Gener;4
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2012;11;Novembre;23
800;FOGUERES / BARBACOES;4;Les Corts;2012;10;Octubre;1
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;3;Sants-Montjuïc;2012;1;Gener;76
203;SENYALS AUTOMATITZADES;4;Les Corts;2012;1;Gener;37
100;ÀMBIT DE PROTECCIÓ DEL MENOR;7;Horta-Guinardó;2012;1;Gener;8
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;3;Sants-Montjuïc;2012;1;Gener;39
204;SENYALS NO AUTOMATITZADES;6;Gràcia;2012;11;Novembre;8
441;ANIMALS / INSECTES PERILLOSOS;7;Horta-Guinardó;2012;10;Octubre;2
451;OCUPACIONS D ESPAIS PÚBLICS;8;Nou Barris;2012;11;Novembre;2
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;4;Les Corts;2012;11;Novembre;13
511;VANDALISME;9;Sant Andreu;2012;11;Novembre;5
070;SINISTRES EN EDIFICIS;5;Sarrià-Sant Gervasi;2012;11;Novembre;5
510;BARALLES;9;Sant Andreu;2012;1;Gener;12
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;10;Sant Martí;2012;1;Gener;7
223;INFRACCIONS EN MOVIMENT (VEHICLES);2;Eixample;2012;1;Gener;17
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;7;Horta-Guinardó;2012;1;Gener;39
241;SUPORTS;5;Sarrià-Sant Gervasi;2012;1;Gener;15
422;INSPECCIONS / CONTROLS EN LOCALS;5;Sarrià-Sant Gervasi;2012;1;Gener;11
480;ALARMES D INCENDI / ROBATORI;7;Horta-Guinardó;2012;1;Gener;8
422;INSPECCIONS / CONTROLS EN LOCALS;6;Gràcia;2012;1;Gener;10
511;VANDALISME;10;Sant Martí;2012;1;Gener;6
513;CONFLICTES EN LOCALS;9;Sant Andreu;2012;1;Gener;7
480;ALARMES D INCENDI / ROBATORI;5;Sarrià-Sant Gervasi;2012;1;Gener;8
250;CONDUCCIONS I ACOMPANYAMENTS;1;Ciutat Vella;2012;1;Gener;2
440;ANIMALS DE COMPANYIA;9;Sant Andreu;2012;1;Gener;10
611;ACTES CONTRA LA PROPIETAT PÚBLICA;9;Sant Andreu;2012;1;Gener;3
611;ACTES CONTRA LA PROPIETAT PÚBLICA;5;Sarrià-Sant Gervasi;2012;1;Gener;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);10;Sant Martí;2012;1;Gener;3
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;1;Ciutat Vella;2012;1;Gener;2
204;SENYALS NO AUTOMATITZADES;9;Sant Andreu;2012;1;Gener;2
102;REFORMA;1;Ciutat Vella;2012;1;Gener;6
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;2;Febrer;53
422;INSPECCIONS / CONTROLS EN LOCALS;8;Nou Barris;2012;2;Febrer;13
022;NEU I GEL;8;Nou Barris;2012;2;Febrer;17
062;AVARIES DE SERVEIS MUNICIPALS;3;Sants-Montjuïc;2012;2;Febrer;15
250;CONDUCCIONS I ACOMPANYAMENTS;10;Sant Martí;2012;1;Gener;2
030;MATÈRIES PERILLOSES;6;Gràcia;2012;2;Febrer;4
660;VIOLÈNCIA DOMÈSTICA;7;Horta-Guinardó;2012;2;Febrer;10
063;EDIFICIS OFICIALS;10;Sant Martí;2012;2;Febrer;1
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;3;Sants-Montjuïc;2012;2;Febrer;7
660;VIOLÈNCIA DOMÈSTICA;5;Sarrià-Sant Gervasi;2012;2;Febrer;1
204;SENYALS NO AUTOMATITZADES;10;Sant Martí;2012;2;Febrer;3
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;7;Horta-Guinardó;2012;3;Març;52
220;INFRACCIONS EN GUALS I RESERVES;3;Sants-Montjuïc;2012;3;Març;205
421;INFRACCIONS EN LOCALS;2;Eixample;2012;3;Març;7
680;ALTRES ACTUACIONS DE S, C,;7;Horta-Guinardó;2012;3;Març;64
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;8;Nou Barris;2012;3;Març;39
650;VIGILÀNCIA POLICIAL;4;Les Corts;2012;3;Març;212
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;4;Les Corts;2012;3;Març;40
441;ANIMALS / INSECTES PERILLOSOS;2;Eixample;2012;3;Març;4
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2012;3;Març;15
530;DELICTES CONTRA L ORDRE PÚBLIC;10;Sant Martí;2012;2;Febrer;3
062;AVARIES DE SERVEIS MUNICIPALS;9;Sant Andreu;2012;3;Març;7
062;AVARIES DE SERVEIS MUNICIPALS;6;Gràcia;2012;2;Febrer;13
422;INSPECCIONS / CONTROLS EN LOCALS;4;Les Corts;2012;3;Març;4
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;7;Horta-Guinardó;2012;3;Març;27
440;ANIMALS DE COMPANYIA;5;Sarrià-Sant Gervasi;2012;3;Març;14
421;INFRACCIONS EN LOCALS;6;Gràcia;2012;3;Març;2
223;INFRACCIONS EN MOVIMENT (VEHICLES);10;Sant Martí;2012;3;Març;1
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;1;Ciutat Vella;2012;3;Març;9
611;ACTES CONTRA LA PROPIETAT PÚBLICA;7;Horta-Guinardó;2012;3;Març;2
204;SENYALS NO AUTOMATITZADES;10;Sant Martí;2012;3;Març;1
670;AGRESSIONS;1;Ciutat Vella;2012;4;Abril;37
400;CONVIVÈNCIA VEINAL;10;Sant Martí;2012;4;Abril;241
222;INFRACCIONS EN MOVIMENT;1;Ciutat Vella;2012;4;Abril;129
411;VENDA AMBULANT;1;Ciutat Vella;2012;4;Abril;104
222;INFRACCIONS EN MOVIMENT;10;Sant Martí;2012;4;Abril;121
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;3;Sants-Montjuïc;2012;4;Abril;65
220;INFRACCIONS EN GUALS I RESERVES;4;Les Corts;2012;4;Abril;99
610;ACTES CONTRA LA PROPIETAT PRIVADA;4;Les Corts;2012;4;Abril;32
480;ALARMES D INCENDI / ROBATORI;9;Sant Andreu;2012;4;Abril;9
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2012;4;Abril;257
240;CONTROLS DE TRÀNSIT;4;Les Corts;2012;4;Abril;115
422;INSPECCIONS / CONTROLS EN LOCALS;5;Sarrià-Sant Gervasi;2012;4;Abril;10
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;6;Gràcia;2012;4;Abril;73
510;BARALLES;1;Ciutat Vella;2012;4;Abril;50
710;CUSTÒDIES;1;Ciutat Vella;2012;3;Març;2
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;8;Nou Barris;2012;4;Abril;3
250;CONDUCCIONS I ACOMPANYAMENTS;4;Les Corts;2012;3;Març;4
300;ASSISTÈNCIA A PERSONES EN EDIFICI;3;Sants-Montjuïc;2012;4;Abril;45
070;SINISTRES EN EDIFICIS;3;Sants-Montjuïc;2012;4;Abril;15
000;INCENDIS;7;Horta-Guinardó;2012;4;Abril;26
204;SENYALS NO AUTOMATITZADES;7;Horta-Guinardó;2012;4;Abril;2
510;BARALLES;5;Sarrià-Sant Gervasi;2012;4;Abril;4
021;VENTS FORTS;8;Nou Barris;2012;4;Abril;1
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;6;Gràcia;2012;5;Maig;63
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;10;Sant Martí;2012;5;Maig;37
400;CONVIVÈNCIA VEINAL;5;Sarrià-Sant Gervasi;2012;5;Maig;217
222;INFRACCIONS EN MOVIMENT;5;Sarrià-Sant Gervasi;2012;5;Maig;86
610;ACTES CONTRA LA PROPIETAT PRIVADA;7;Horta-Guinardó;2012;5;Maig;34
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;9;Sant Andreu;2012;5;Maig;5
480;ALARMES D INCENDI / ROBATORI;4;Les Corts;2012;5;Maig;2
513;CONFLICTES EN LOCALS;3;Sants-Montjuïc;2012;5;Maig;14
451;OCUPACIONS D ESPAIS PÚBLICS;2;Eixample;2012;5;Maig;22
511;VANDALISME;1;Ciutat Vella;2012;5;Maig;7
422;INSPECCIONS / CONTROLS EN LOCALS;3;Sants-Montjuïc;2012;5;Maig;14
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;2;Eixample;2012;5;Maig;10
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;5;Maig;5
530;DELICTES CONTRA L ORDRE PÚBLIC;6;Gràcia;2012;5;Maig;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);4;Les Corts;2012;4;Abril;2
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;4;Abril;3
020;PLUJA TORRENCIAL;3;Sants-Montjuïc;2012;5;Maig;1
